Table Name,Entity/Table Owner,Column Name,Domain,Column Datatype,Column Null Option,Primary Key,Restricted,PII,HashKey
return_item_billing,dbo,return_item_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
return_item_billing,dbo,invoice_id,,varchar(40),NOT NULL,Yes,,,Yes
return_item_billing,dbo,invoice_item_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
return_item_billing,dbo,asset_receipt_id,,varchar(40),NULL,No,,,
return_item_billing,dbo,quantity,,"numeric(26,6)",NULL,No,,,
return_item_billing,dbo,amount,,"numeric(24,4)",NULL,No,,,
return_item_billing,dbo,last_updated_stamp,,datetime,NULL,No,,,
db_form_field_ent_opts_order,dbo,form_id,,varchar(40),NOT NULL,Yes,,,Yes
db_form_field_ent_opts_order,dbo,field_name,,nvarchar(80),NOT NULL,Yes,,,Yes
db_form_field_ent_opts_order,dbo,sequence_num,,"numeric(20,0)",NOT NULL,Yes,,,Yes
db_form_field_ent_opts_order,dbo,order_sequence_num,,"numeric(20,0)",NOT NULL,Yes,,,Yes
db_form_field_ent_opts_order,dbo,entity_field_name,,text,NULL,No,,,
db_form_field_ent_opts_order,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_maintenance,dbo,product_maintenance_id,,varchar(40),NOT NULL,Yes,,,Yes
product_maintenance,dbo,product_id,,varchar(40),NULL,No,,,
product_maintenance,dbo,maintenance_type_enum_id,,varchar(40),NULL,No,,,
product_maintenance,dbo,description,,text,NULL,No,,,
product_maintenance,dbo,comments,,text,NULL,No,,,
product_maintenance,dbo,template_work_effort_id,,varchar(40),NULL,No,,,
product_maintenance,dbo,interval_quantity,,"numeric(26,6)",NULL,No,,,
product_maintenance,dbo,interval_product_meter_id,,varchar(40),NULL,No,,,
product_maintenance,dbo,interval_uom_id,,varchar(40),NULL,No,,,
product_maintenance,dbo,repeat_count,,"numeric(20,0)",NULL,No,,,
product_maintenance,dbo,last_updated_stamp,,datetime,NULL,No,,,
budget_party,dbo,budget_id,,varchar(40),NOT NULL,Yes,,,Yes
budget_party,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
budget_party,dbo,role_type_id,,varchar(40),NOT NULL,Yes,,,Yes
budget_party,dbo,last_updated_stamp,,datetime,NULL,No,,,
payroll_adjustment_detail,dbo,payroll_adjustment_id,,varchar(40),NOT NULL,Yes,,,Yes
payroll_adjustment_detail,dbo,detail_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
payroll_adjustment_detail,dbo,rate,,float,NULL,No,,,
payroll_adjustment_detail,dbo,rate_after_ytd_min,,char(1),NULL,No,,,
payroll_adjustment_detail,dbo,ytd_min,,"numeric(24,4)",NULL,No,,,
payroll_adjustment_detail,dbo,ytd_max,,"numeric(24,4)",NULL,No,,,
payroll_adjustment_detail,dbo,rate_after_period_min,,char(1),NULL,No,,,
payroll_adjustment_detail,dbo,period_min,,"numeric(24,4)",NULL,No,,,
payroll_adjustment_detail,dbo,period_max,,"numeric(24,4)",NULL,No,,,
payroll_adjustment_detail,dbo,flat_amount,,"numeric(24,4)",NULL,No,,,
payroll_adjustment_detail,dbo,last_updated_stamp,,datetime,NULL,No,,,
agreement_signature,dbo,agreement_id,,varchar(40),NOT NULL,Yes,,,Yes
agreement_signature,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
agreement_signature,dbo,signature_date,,datetime,NULL,No,,,
agreement_signature,dbo,agreement_content_id,,varchar(40),NULL,No,,,
agreement_signature,dbo,visit_id,,varchar(40),NULL,No,,,
agreement_signature,dbo,last_updated_stamp,,datetime,NULL,No,,,
order_system_message,dbo,order_id,,varchar(40),NOT NULL,Yes,,,Yes
order_system_message,dbo,system_message_id,,varchar(40),NOT NULL,Yes,,,Yes
order_system_message,dbo,external_id,,varchar(63),NULL,No,,,
order_system_message,dbo,origin_id,,varchar(63),NULL,No,,,
order_system_message,dbo,display_id,,varchar(63),NULL,No,,,
order_system_message,dbo,last_updated_stamp,,datetime,NULL,No,,,
visit,dbo,visit_id,,varchar(40),NOT NULL,Yes,,,Yes
visit,dbo,visitor_id,,varchar(40),NULL,No,,,
visit,dbo,user_id,,varchar(40),NULL,No,,,
visit,dbo,user_created,,char(1),NULL,No,,,
visit,dbo,session_id,,text,NULL,No,,,
visit,dbo,server_ip_address,,varchar(40),NULL,No,,,
visit,dbo,server_host_name,,text,NULL,No,,,
visit,dbo,webapp_name,,text,NULL,No,,,
visit,dbo,initial_locale,,varchar(63),NULL,No,,,
visit,dbo,initial_request,,text,NULL,No,,,
visit,dbo,initial_referrer,,text,NULL,No,,,
visit,dbo,initial_user_agent,,text,NULL,No,,,
visit,dbo,client_ip_address,,varchar(63),NULL,No,,,
visit,dbo,client_host_name,,text,NULL,No,,,
visit,dbo,client_user,,text,NULL,No,,,
visit,dbo,client_ip_isp_name,,varchar(63),NULL,No,,,
visit,dbo,client_ip_postal_code,,varchar(63),NULL,No,,,
visit,dbo,client_ip_city,,varchar(63),NULL,No,,,
visit,dbo,client_ip_metro_code,,varchar(63),NULL,No,,,
visit,dbo,client_ip_region_code,,varchar(63),NULL,No,,,
visit,dbo,client_ip_region_name,,varchar(63),NULL,No,,,
visit,dbo,client_ip_state_prov_geo_id,,varchar(40),NULL,No,,,
visit,dbo,client_ip_country_geo_id,,varchar(40),NULL,No,,,
visit,dbo,client_ip_latitude,,varchar(63),NULL,No,,,
visit,dbo,client_ip_longitude,,varchar(63),NULL,No,,,
visit,dbo,client_ip_time_zone,,varchar(63),NULL,No,,,
visit,dbo,from_date,,datetime,NULL,No,,,
visit,dbo,thru_date,,datetime,NULL,No,,,
visit,dbo,last_updated_stamp,,datetime,NULL,No,,,
invoice_system_message,dbo,invoice_id,,varchar(40),NOT NULL,Yes,,,Yes
invoice_system_message,dbo,system_message_id,,varchar(40),NOT NULL,Yes,,,Yes
invoice_system_message,dbo,external_id,,varchar(63),NULL,No,,,
invoice_system_message,dbo,origin_id,,varchar(63),NULL,No,,,
invoice_system_message,dbo,last_updated_stamp,,datetime,NULL,No,,,
system_message,dbo,system_message_id,,varchar(40),NOT NULL,Yes,,,Yes
system_message,dbo,system_message_type_id,,varchar(40),NULL,No,,,
system_message,dbo,system_message_remote_id,,varchar(40),NULL,No,,,
system_message,dbo,status_id,,varchar(40),NULL,No,,,
system_message,dbo,is_outgoing,,char(1),NULL,No,,,
system_message,dbo,init_date,,datetime,NULL,No,,,
system_message,dbo,processed_date,,datetime,NULL,No,,,
system_message,dbo,last_attempt_date,,datetime,NULL,No,,,
system_message,dbo,fail_count,,"numeric(20,0)",NULL,No,,,
system_message,dbo,parent_message_id,,varchar(40),NULL,No,,,
system_message,dbo,ack_message_id,,varchar(40),NULL,No,,,
system_message,dbo,remote_message_id,,nvarchar(80),NULL,No,,,
system_message,dbo,message_text,,text,NULL,No,,,
system_message,dbo,sender_id,,varchar(63),NULL,No,,,
system_message,dbo,receiver_id,,varchar(63),NULL,No,,,
system_message,dbo,message_id,,varchar(63),NULL,No,,,
system_message,dbo,message_date,,datetime,NULL,No,,,
system_message,dbo,doc_type,,varchar(63),NULL,No,,,
system_message,dbo,doc_sub_type,,varchar(63),NULL,No,,,
system_message,dbo,doc_control,,varchar(63),NULL,No,,,
system_message,dbo,doc_sub_control,,varchar(63),NULL,No,,,
system_message,dbo,doc_version,,varchar(63),NULL,No,,,
system_message,dbo,trigger_visit_id,,varchar(40),NULL,No,,,
system_message,dbo,invoice_id,,varchar(40),NULL,No,,,
system_message,dbo,payment_method_file_id,,varchar(40),NULL,No,,,
system_message,dbo,order_id,,varchar(40),NULL,No,,,
system_message,dbo,order_part_seq_id,,varchar(40),NULL,No,,,
system_message,dbo,order_revision,,"numeric(20,0)",NULL,No,,,
system_message,dbo,return_id,,varchar(40),NULL,No,,,
system_message,dbo,shipment_id,,varchar(40),NULL,No,,,
system_message,dbo,flow_id,,text,NULL,No,,,
system_message,dbo,party_id,,varchar(40),NULL,No,,,
system_message,dbo,http_code,,"numeric(20,0)",NULL,No,,,
system_message,dbo,last_updated_stamp,,datetime,NULL,No,,,
form_config_user,dbo,form_location,,nvarchar(80),NOT NULL,Yes,,,Yes
form_config_user,dbo,user_id,,varchar(40),NOT NULL,Yes,,,Yes
form_config_user,dbo,form_config_id,,varchar(40),NULL,No,,,
form_config_user,dbo,last_updated_stamp,,datetime,NULL,No,,,
score_model_condition_set,dbo,score_model_id,,varchar(40),NOT NULL,Yes,,,Yes
score_model_condition_set,dbo,condition_set_id,,varchar(40),NOT NULL,Yes,,,Yes
score_model_condition_set,dbo,last_updated_stamp,,datetime,NULL,No,,,
credit_profile_attribute,dbo,attribute_code,,varchar(40),NOT NULL,Yes,,,Yes
credit_profile_attribute,dbo,credit_bureau_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
credit_profile_attribute,dbo,description,,text,NULL,No,,,
credit_profile_attribute,dbo,uom_id,,varchar(40),NULL,No,,,
credit_profile_attribute,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_class_dimension,dbo,product_class_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
product_class_dimension,dbo,dimension_type_id,,varchar(40),NOT NULL,Yes,,,Yes
product_class_dimension,dbo,last_updated_stamp,,datetime,NULL,No,,,
asset_pool,dbo,asset_pool_id,,varchar(40),NOT NULL,Yes,,,Yes
asset_pool,dbo,pseudo_id,,varchar(63),NULL,No,,,
asset_pool,dbo,owner_party_id,,varchar(40),NULL,No,,,
asset_pool,dbo,description,,text,NULL,No,,,
asset_pool,dbo,last_updated_stamp,,datetime,NULL,No,,,
pay_grade_salary,dbo,pay_grade_id,,varchar(40),NOT NULL,Yes,,,Yes
pay_grade_salary,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
pay_grade_salary,dbo,thru_date,,datetime,NULL,No,,,
pay_grade_salary,dbo,amount,,"numeric(24,4)",NULL,No,,,
pay_grade_salary,dbo,min_amount,,"numeric(24,4)",NULL,No,,,
pay_grade_salary,dbo,max_amount,,"numeric(24,4)",NULL,No,,,
pay_grade_salary,dbo,currency_uom_id,,varchar(40),NULL,No,,,
pay_grade_salary,dbo,time_period_type_id,,varchar(40),NULL,No,,,
pay_grade_salary,dbo,last_updated_stamp,,datetime,NULL,No,,,
work_effort_party,dbo,work_effort_id,,varchar(40),NOT NULL,Yes,,,Yes
work_effort_party,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
work_effort_party,dbo,role_type_id,,varchar(40),NOT NULL,Yes,,,Yes
work_effort_party,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
work_effort_party,dbo,thru_date,,datetime,NULL,No,,,
work_effort_party,dbo,status_id,,varchar(40),NULL,No,,,
work_effort_party,dbo,availability_enum_id,,varchar(40),NULL,No,,,
work_effort_party,dbo,delegate_reason_enum_id,,varchar(40),NULL,No,,,
work_effort_party,dbo,expectation_enum_id,,varchar(40),NULL,No,,,
work_effort_party,dbo,work_type_enum_id,,varchar(40),NULL,No,,,
work_effort_party,dbo,empl_position_class_id,,varchar(40),NULL,No,,,
work_effort_party,dbo,comments,,text,NULL,No,,,
work_effort_party,dbo,must_rsvp,,char(1),NULL,No,,,
work_effort_party,dbo,receive_notifications,,char(1),NULL,No,,,
work_effort_party,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_store_group_member,dbo,product_store_group_id,,varchar(40),NOT NULL,Yes,,,Yes
product_store_group_member,dbo,product_store_id,,varchar(40),NOT NULL,Yes,,,Yes
product_store_group_member,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
product_store_group_member,dbo,thru_date,,datetime,NULL,No,,,
product_store_group_member,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
product_store_group_member,dbo,last_updated_stamp,,datetime,NULL,No,,,
communication_event,dbo,communication_event_id,,varchar(40),NOT NULL,Yes,,,Yes
communication_event,dbo,communication_event_type_id,,varchar(40),NULL,No,,,
communication_event,dbo,contact_mech_type_enum_id,,varchar(40),NULL,No,,,
communication_event,dbo,status_id,,varchar(40),NULL,No,,,
communication_event,dbo,parent_comm_event_id,,varchar(40),NULL,No,,,
communication_event,dbo,root_comm_event_id,,varchar(40),NULL,No,,,
communication_event,dbo,from_contact_mech_id,,varchar(40),NULL,No,,,
communication_event,dbo,to_contact_mech_id,,varchar(40),NULL,No,,,
communication_event,dbo,from_party_id,,varchar(40),NULL,No,,,
communication_event,dbo,from_role_type_id,,varchar(40),NULL,No,,,
communication_event,dbo,to_party_id,,varchar(40),NULL,No,,,
communication_event,dbo,to_role_type_id,,varchar(40),NULL,No,,,
communication_event,dbo,entry_date,,datetime,NULL,No,,,
communication_event,dbo,datetime_started,,datetime,NULL,No,,,
communication_event,dbo,datetime_ended,,datetime,NULL,No,,,
communication_event,dbo,subject,,text,NULL,No,,,
communication_event,dbo,content_type,,text,NULL,No,,,
communication_event,dbo,body,,text,NULL,No,,,
communication_event,dbo,note,,text,NULL,No,,,
communication_event,dbo,reason_enum_id,,varchar(40),NULL,No,,,
communication_event,dbo,contact_list_id,,varchar(40),NULL,No,,,
communication_event,dbo,email_message_id,,varchar(40),NULL,No,,,
communication_event,dbo,last_updated_stamp,,datetime,NULL,No,,,
physical_inventory_count,dbo,physical_inventory_count_id,,varchar(40),NOT NULL,Yes,,,Yes
physical_inventory_count,dbo,physical_inventory_id,,varchar(40),NULL,No,,,
physical_inventory_count,dbo,facility_id,,varchar(40),NULL,No,,,
physical_inventory_count,dbo,location_seq_id,,varchar(40),NULL,No,,,
physical_inventory_count,dbo,product_id,,varchar(40),NULL,No,,,
physical_inventory_count,dbo,lot_id,,varchar(40),NULL,No,,,
physical_inventory_count,dbo,count_date,,datetime,NULL,No,,,
physical_inventory_count,dbo,quantity_on_hand,,"numeric(26,6)",NULL,No,,,
physical_inventory_count,dbo,comments,,text,NULL,No,,,
physical_inventory_count,dbo,last_updated_stamp,,datetime,NULL,No,,,
production_estimate_work_eff,dbo,production_estimate_id,,varchar(40),NOT NULL,Yes,,,Yes
production_estimate_work_eff,dbo,work_effort_id,,varchar(40),NOT NULL,Yes,,,Yes
production_estimate_work_eff,dbo,last_updated_stamp,,datetime,NULL,No,,,
benefit_type,dbo,benefit_type_id,,varchar(40),NOT NULL,Yes,,,Yes
benefit_type,dbo,parent_type_id,,varchar(40),NULL,No,,,
benefit_type,dbo,description,,text,NULL,No,,,
benefit_type,dbo,employer_paid_percentage,,float,NULL,No,,,
benefit_type,dbo,last_updated_stamp,,datetime,NULL,No,,,
payment_method_file,dbo,payment_method_file_id,,varchar(40),NOT NULL,Yes,,,Yes
payment_method_file,dbo,payment_method_id,,varchar(40),NULL,No,,,
payment_method_file,dbo,file_type_enum_id,,varchar(40),NULL,No,,,
payment_method_file,dbo,file_date,,datetime,NULL,No,,,
payment_method_file,dbo,entry_count,,"numeric(20,0)",NULL,No,,,
payment_method_file,dbo,debit_amount_total,,"numeric(24,4)",NULL,No,,,
payment_method_file,dbo,credit_amount_total,,"numeric(24,4)",NULL,No,,,
payment_method_file,dbo,file_text,,text,NULL,No,,,
payment_method_file,dbo,is_cancelled,,char(1),NULL,No,,,
payment_method_file,dbo,last_updated_stamp,,datetime,NULL,No,,,
agreement_content,dbo,agreement_content_id,,varchar(40),NOT NULL,Yes,,,Yes
agreement_content,dbo,agreement_id,,varchar(40),NULL,No,,,
agreement_content,dbo,content_location,,text,NULL,No,,,
agreement_content,dbo,content_type_enum_id,,varchar(40),NULL,No,,,
agreement_content,dbo,description,,text,NULL,No,,,
agreement_content,dbo,content_date,,datetime,NULL,No,,,
agreement_content,dbo,user_id,,varchar(40),NULL,No,,,
agreement_content,dbo,last_updated_stamp,,datetime,NULL,No,,,
order_part_contact_mech,dbo,order_id,,varchar(40),NOT NULL,Yes,,,Yes
order_part_contact_mech,dbo,order_part_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
order_part_contact_mech,dbo,contact_mech_purpose_id,,varchar(40),NOT NULL,Yes,,,Yes
order_part_contact_mech,dbo,contact_mech_id,,varchar(40),NOT NULL,Yes,,,Yes
order_part_contact_mech,dbo,last_updated_stamp,,datetime,NULL,No,,,
user_group_screen_theme,dbo,user_group_id,,varchar(40),NOT NULL,Yes,,,Yes
user_group_screen_theme,dbo,screen_theme_type_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
user_group_screen_theme,dbo,screen_theme_id,,varchar(40),NULL,No,,,
user_group_screen_theme,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
user_group_screen_theme,dbo,last_updated_stamp,,datetime,NULL,No,,,
invoice,dbo,invoice_id,,varchar(40),NOT NULL,Yes,,,Yes
invoice,dbo,invoice_type_enum_id,,varchar(40),NULL,No,,,
invoice,dbo,from_party_id,,varchar(40),NULL,No,,,
invoice,dbo,to_party_id,,varchar(40),NULL,No,,,
invoice,dbo,status_id,,varchar(40),NULL,No,,,
invoice,dbo,billing_account_id,,varchar(40),NULL,No,,,
invoice,dbo,invoice_date,,datetime,NULL,No,,,
invoice,dbo,due_date,,datetime,NULL,No,,,
invoice,dbo,settlement_term_id,,varchar(40),NULL,No,,,
invoice,dbo,paid_date,,datetime,NULL,No,,,
invoice,dbo,invoice_message,,text,NULL,No,,,
invoice,dbo,reference_number,,text,NULL,No,,,
invoice,dbo,other_party_order_id,,varchar(63),NULL,No,,,
invoice,dbo,description,,text,NULL,No,,,
invoice,dbo,currency_uom_id,,varchar(40),NULL,No,,,
invoice,dbo,override_org_party_id,,varchar(40),NULL,No,,,
invoice,dbo,product_store_id,,varchar(40),NULL,No,,,
invoice,dbo,party_relationship_id,,varchar(40),NULL,No,,,
invoice,dbo,time_period_id,,varchar(40),NULL,No,,,
invoice,dbo,acctg_trans_result_enum_id,,varchar(40),NULL,No,,,
invoice,dbo,system_message_remote_id,,varchar(40),NULL,No,,,
invoice,dbo,external_id,,varchar(63),NULL,No,,,
invoice,dbo,origin_id,,varchar(63),NULL,No,,,
invoice,dbo,invoice_total,,"numeric(24,4)",NULL,No,,,
invoice,dbo,applied_payments_total,,"numeric(24,4)",NULL,No,,,
invoice,dbo,unpaid_total,,"numeric(24,4)",NULL,No,,,
invoice,dbo,last_updated_stamp,,datetime,NULL,No,,,
status_item,dbo,status_id,,varchar(40),NOT NULL,Yes,,,Yes
status_item,dbo,status_type_id,,varchar(40),NULL,No,,,
status_item,dbo,status_code,,text,NULL,No,,,
status_item,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
status_item,dbo,description,,text,NULL,No,,,
status_item,dbo,last_updated_stamp,,datetime,NULL,No,,,
empl_position_responsibility,dbo,empl_position_id,,varchar(40),NOT NULL,Yes,,,Yes
empl_position_responsibility,dbo,responsibility_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
empl_position_responsibility,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
empl_position_responsibility,dbo,thru_date,,datetime,NULL,No,,,
empl_position_responsibility,dbo,comments,,text,NULL,No,,,
empl_position_responsibility,dbo,last_updated_stamp,,datetime,NULL,No,,,
order_custom_field,dbo,order_id,,varchar(40),NOT NULL,Yes,,,Yes
order_custom_field,dbo,custom_field_type_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
order_custom_field,dbo,value,,text,NULL,No,,,
order_custom_field,dbo,last_updated_stamp,,datetime,NULL,No,,,
unemployment_claim,dbo,unemployment_claim_id,,varchar(40),NOT NULL,Yes,,,Yes
unemployment_claim,dbo,unemployment_claim_date,,datetime,NULL,No,,,
unemployment_claim,dbo,party_relationship_id,,varchar(40),NULL,No,,,
unemployment_claim,dbo,status_id,,varchar(40),NULL,No,,,
unemployment_claim,dbo,description,,text,NULL,No,,,
unemployment_claim,dbo,from_date,,datetime,NULL,No,,,
unemployment_claim,dbo,thru_date,,datetime,NULL,No,,,
unemployment_claim,dbo,last_updated_stamp,,datetime,NULL,No,,,
gl_reconciliation_entry,dbo,gl_reconciliation_id,,varchar(40),NOT NULL,Yes,,,Yes
gl_reconciliation_entry,dbo,acctg_trans_id,,varchar(40),NOT NULL,Yes,,,Yes
gl_reconciliation_entry,dbo,acctg_trans_entry_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
gl_reconciliation_entry,dbo,reconciled_amount,,"numeric(24,4)",NULL,No,,,
gl_reconciliation_entry,dbo,last_updated_stamp,,datetime,NULL,No,,,
shipment_package_route_seg,dbo,shipment_id,,varchar(40),NOT NULL,Yes,,,Yes
shipment_package_route_seg,dbo,shipment_package_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
shipment_package_route_seg,dbo,shipment_route_segment_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
shipment_package_route_seg,dbo,tracking_code,,nvarchar(80),NULL,No,,,
shipment_package_route_seg,dbo,tracking_url,,nvarchar(80),NULL,No,,,
shipment_package_route_seg,dbo,tracking_status_enum_id,,varchar(40),NULL,No,,,
shipment_package_route_seg,dbo,tracking_sub_status,,varchar(63),NULL,No,,,
shipment_package_route_seg,dbo,tracking_status_date,,datetime,NULL,No,,,
shipment_package_route_seg,dbo,tracking_eta,,datetime,NULL,No,,,
shipment_package_route_seg,dbo,tracking_orig_eta,,datetime,NULL,No,,,
shipment_package_route_seg,dbo,box_number,,varchar(63),NULL,No,,,
shipment_package_route_seg,dbo,label_date,,datetime,NULL,No,,,
shipment_package_route_seg,dbo,label_url,,nvarchar(80),NULL,No,,,
shipment_package_route_seg,dbo,label_image,,varbinary(max),NULL,No,,,
shipment_package_route_seg,dbo,label_intl_sign_image,,varbinary(max),NULL,No,,,
shipment_package_route_seg,dbo,label_html,,text,NULL,No,,,
shipment_package_route_seg,dbo,label_printed,,char(1),NULL,No,,,
shipment_package_route_seg,dbo,international_invoice,,varbinary(max),NULL,No,,,
shipment_package_route_seg,dbo,international_invoice_url,,nvarchar(100),NULL,No,,,
shipment_package_route_seg,dbo,gateway_status,,varchar(63),NULL,No,,,
shipment_package_route_seg,dbo,gateway_message,,text,NULL,No,,,
shipment_package_route_seg,dbo,gateway_label_id,,varchar(63),NULL,No,,,
shipment_package_route_seg,dbo,gateway_rate_id,,varchar(63),NULL,No,,,
shipment_package_route_seg,dbo,gateway_refund_id,,varchar(63),NULL,No,,,
shipment_package_route_seg,dbo,gateway_refund_status,,varchar(63),NULL,No,,,
shipment_package_route_seg,dbo,return_tracking_code,,nvarchar(80),NULL,No,,,
shipment_package_route_seg,dbo,return_tracking_url,,nvarchar(80),NULL,No,,,
shipment_package_route_seg,dbo,return_tracking_status_enum_id,,varchar(40),NULL,No,,,
shipment_package_route_seg,dbo,return_tracking_sub_status,,varchar(63),NULL,No,,,
shipment_package_route_seg,dbo,return_tracking_status_date,,datetime,NULL,No,,,
shipment_package_route_seg,dbo,return_label_date,,datetime,NULL,No,,,
shipment_package_route_seg,dbo,return_label_url,,text,NULL,No,,,
shipment_package_route_seg,dbo,return_label_image,,varbinary(max),NULL,No,,,
shipment_package_route_seg,dbo,return_intl_invoice_url,,text,NULL,No,,,
shipment_package_route_seg,dbo,return_gateway_status,,varchar(63),NULL,No,,,
shipment_package_route_seg,dbo,return_gateway_message,,text,NULL,No,,,
shipment_package_route_seg,dbo,return_gateway_label_id,,varchar(63),NULL,No,,,
shipment_package_route_seg,dbo,return_gateway_rate_id,,varchar(63),NULL,No,,,
shipment_package_route_seg,dbo,return_gateway_refund_status,,varchar(63),NULL,No,,,
shipment_package_route_seg,dbo,return_estimated_amount,,"numeric(24,4)",NULL,No,,,
shipment_package_route_seg,dbo,return_base_amount,,"numeric(24,4)",NULL,No,,,
shipment_package_route_seg,dbo,return_actual_amount,,"numeric(24,4)",NULL,No,,,
shipment_package_route_seg,dbo,estimated_amount,,"numeric(24,4)",NULL,No,,,
shipment_package_route_seg,dbo,base_amount,,"numeric(24,4)",NULL,No,,,
shipment_package_route_seg,dbo,actual_amount,,"numeric(24,4)",NULL,No,,,
shipment_package_route_seg,dbo,package_transport_amount,,"numeric(24,4)",NULL,No,,,
shipment_package_route_seg,dbo,package_service_amount,,"numeric(24,4)",NULL,No,,,
shipment_package_route_seg,dbo,package_other_amount,,"numeric(24,4)",NULL,No,,,
shipment_package_route_seg,dbo,cod_amount,,"numeric(24,4)",NULL,No,,,
shipment_package_route_seg,dbo,insurance_amount,,"numeric(24,4)",NULL,No,,,
shipment_package_route_seg,dbo,insured_amount,,"numeric(24,4)",NULL,No,,,
shipment_package_route_seg,dbo,last_updated_stamp,,datetime,NULL,No,,,
facility_location_type,dbo,facility_id,,varchar(40),NOT NULL,Yes,,,Yes
facility_location_type,dbo,location_type_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
facility_location_type,dbo,auto_status_id,,varchar(40),NULL,No,,,
facility_location_type,dbo,last_updated_stamp,,datetime,NULL,No,,,
ruleset,dbo,ruleset_id,,varchar(40),NOT NULL,Yes,,,Yes
ruleset,dbo,name,,text,NULL,No,,,
ruleset,dbo,owner_party_id,,varchar(40),NULL,No,,,
ruleset,dbo,last_updated_stamp,,datetime,NULL,No,,,
db_view_entity_key_map,dbo,db_view_entity_name,,nvarchar(80),NOT NULL,Yes,,,Yes
db_view_entity_key_map,dbo,join_from_alias,,varchar(63),NOT NULL,Yes,,,Yes
db_view_entity_key_map,dbo,entity_alias,,varchar(63),NOT NULL,Yes,,,Yes
db_view_entity_key_map,dbo,field_name,,nvarchar(80),NOT NULL,Yes,,,Yes
db_view_entity_key_map,dbo,related_field_name,,text,NULL,No,,,
db_view_entity_key_map,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_party,dbo,product_id,,varchar(40),NOT NULL,Yes,,,Yes
product_party,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
product_party,dbo,role_type_id,,varchar(40),NOT NULL,Yes,,,Yes
product_party,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
product_party,dbo,thru_date,,datetime,NULL,No,,,
product_party,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
product_party,dbo,comments,,text,NULL,No,,,
product_party,dbo,other_party_item_name,,text,NULL,No,,,
product_party,dbo,other_party_item_id,,varchar(63),NULL,No,,,
product_party,dbo,last_updated_stamp,,datetime,NULL,No,,,
financial_account_trans,dbo,fin_account_trans_id,,varchar(40),NOT NULL,Yes,,,Yes
financial_account_trans,dbo,fin_account_trans_type_enum_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,fin_account_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,fin_account_auth_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,from_party_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,to_party_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,gl_reconciliation_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,reason_enum_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,transaction_date,,datetime,NULL,No,,,
financial_account_trans,dbo,entry_date,,datetime,NULL,No,,,
financial_account_trans,dbo,amount,,"numeric(24,4)",NULL,No,,,
financial_account_trans,dbo,post_balance,,"numeric(24,4)",NULL,No,,,
financial_account_trans,dbo,payment_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,invoice_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,invoice_item_seq_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,order_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,order_item_seq_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,other_fin_account_trans_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,performed_by_user_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,acctg_trans_result_enum_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,reversed_by_trans_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,reverse_of_trans_id,,varchar(40),NULL,No,,,
financial_account_trans,dbo,comments,,text,NULL,No,,,
financial_account_trans,dbo,external_id,,varchar(63),NULL,No,,,
