State,Change,Ordinal,Table Name,Column Name,Column Datatype,Column Null Option,Primary Key,Restricted,PII
New,,68202,WG_CRM_CUSTOMER_ACCT_DETAIL,BANKRUPTCY,nchar(1),NULL,,,
New,,68203,WG_CRM_CUSTOMER_ACCT_DETAIL,ACCT_CHOFF,nchar(1),NULL,,,
New,,68204,WG_CRM_CUSTOMER_ACCT_DETAIL,ACCT_CHOFFPAID,nchar(1),NULL,,,
New,,68205,WG_CRM_CUSTOMER_ACCT_DETAIL,LIMITREMOVED,nchar(1),NULL,,,
New,,68206,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_BUCODE,nvarchar(25),NULL,,,
New,,68207,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_LIMIT,"decimal(18,3)",NULL,,,
New,,68208,WG_CRM_CUSTOMER_ACCT_DETAIL,HIGH_CREDIT,"decimal(16,6)",NULL,,,
New,,68209,WG_CRM_CUSTOMER_ACCT_DETAIL,INTEREST_RATE,"decimal(16,6)",NULL,,,
New,,68210,WG_CRM_CUSTOMER_ACCT_DETAIL,DEBTPAYOFFTHRUDT,datetime,NULL,,,
New,,68211,WG_CRM_CUSTOMER_ACCT_DETAIL,ORIGDBTDT,datetime,NULL,,,
New,,68212,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_LIMIT_SUSP,nchar(1),NULL,,,
New,,68213,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_DELINQUENCY,nchar(1),NULL,,,
New,,68214,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_DAYSDELINQUENT,"decimal(18,3)",NULL,,,
New,,68215,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_LOC,nchar(1),NULL,,,
New,,68216,WG_CRM_CUSTOMER_ACCT_DETAIL,SECURED,nchar(1),NULL,,,
New,,68217,WG_CRM_CUSTOMER_ACCT_DETAIL,MTHPYMT,"decimal(18,3)",NULL,,,
New,,68218,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_LIMIT_MAINTENANCEDT,datetime,NULL,,,
New,,68219,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_PREV_BAL,"decimal(18,3)",NULL,,,
New,,68220,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_PREV_BAL_6MNTHS,"decimal(18,3)",NULL,,,
New,,68221,WG_CRM_CUSTOMER_ACCT_DETAIL,LINEOF_CREDITEXISTS,nchar(1),NULL,,,
New,,68222,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_PRIMARY_HOLDER,nchar(1),NULL,,,
New,,68223,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_TYPE,nvarchar(50),NULL,,,
New,,68224,WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_OBLIGATION,nvarchar(50),NULL,,,
New,,68225,WG_CRM_CUSTOMER_ACCT_DETAIL,DEPACCT_PRIMARY_HOLDER,nchar(1),NULL,,,
New,,68226,WG_CRM_CUSTOMER_ACCT_DETAIL,ACCOUNT_QUALIFICATIONS,nvarchar(50),NULL,,,
New,,68227,WG_CRM_CUSTOMER_ACCT_DETAIL,ISONLINE_BANKINGUSER,nchar(1),NULL,,,
New,,68228,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,CURRENT_CUSTOMERID,nvarchar(50),NOT NULL,Yes,,
New,,68229,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AG_DA_ACCT_TYPE,nvarchar(8),NOT NULL,Yes,,
New,,68230,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AG_DA_ACCT_TOTALASSETS,"decimal(18,3)",NULL,,,
New,,68231,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,TOTALASSETSDAVGLAST60DAYS,"decimal(18,3)",NULL,,,
New,,68232,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,TOTALASSETSDAVGLAST180DAYS,"decimal(18,3)",NULL,,,
New,,68233,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,SAVINGACCBALDAVGLAST60DAYS,"decimal(18,3)",NULL,,,
New,,68234,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,SAVINGACCBALDAVGLAST180DAYS,"decimal(18,3)",NULL,,,
New,,68235,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AGDIRECRDEPOSITVLAST30DAYS,"decimal(18,3)",NULL,,,
New,,68236,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AGGREGATEDIREALUELAST60DAYS,"decimal(18,3)",NULL,,,
New,,68237,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AGDEPOSITVALUELAST30DAYS,"decimal(18,3)",NULL,,,
New,,68238,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AGDEPOSITVALUELAST60DAYS,"decimal(18,3)",NULL,,,
New,,68239,WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AGDEPOSITVALUELAST180DAYS,"decimal(18,3)",NULL,,,
New,,68240,WG_CRM_CUSTOMER_ADDRESS,CUSTOMER_ID,nvarchar(50),NOT NULL,Yes,,
New,,68241,WG_CRM_CUSTOMER_ADDRESS,ADDRESS_TYPE,nvarchar(8),NOT NULL,Yes,,
New,,68242,WG_CRM_CUSTOMER_ADDRESS,ADDR_LINE1,nvarchar(100),NULL,,,
New,,68243,WG_CRM_CUSTOMER_ADDRESS,ADDR_LINE2,nvarchar(100),NULL,,,
New,,68244,WG_CRM_CUSTOMER_ADDRESS,ADDR_LINE3,nvarchar(100),NULL,,,
New,,68245,WG_CRM_CUSTOMER_ADDRESS,ADDR_CITY,nvarchar(25),NULL,,,
New,,68246,WG_CRM_CUSTOMER_ADDRESS,ADDR_STATE,nchar(2),NULL,,,
New,,68247,WG_CRM_CUSTOMER_ADDRESS,ADDR_ZIP,nvarchar(10),NULL,,,
New,,68248,WG_CRM_CUSTOMER_ADDRESS,ADDR_COUNTY,nvarchar(35),NULL,,,
New,,68249,WG_CRM_CUSTOMER_ADDRESS,ADDR_COUNTRY,nvarchar(35),NULL,,,
New,,68250,WG_CRM_CUSTOMER_ADDRESS,ADDR_COUNTYCODE,nchar(2),NULL,,,
New,,68251,WG_CRM_CUSTOMER_ADDRESS,ADDR_UNIT,nvarchar(25),NULL,,,
New,,68252,WG_CRM_CUSTOMER_ADDRESS,ADDR_PFX,nvarchar(25),NULL,,,
New,,68253,WG_CRM_CUSTOMER_ADDRESS,ADDR_SUFFIX,nvarchar(25),NULL,,,
New,,68254,WG_CRM_CUSTOMER_PHONE,CUSTOMER_ID,nvarchar(50),NOT NULL,Yes,,
New,,68255,WG_CRM_CUSTOMER_PHONE,PHONE_TYPE,nvarchar(8),NOT NULL,Yes,,
New,,68256,WG_CRM_CUSTOMER_PHONE,PHONE_NBR,nvarchar(10),NULL,,,
New,,68257,WG_CRM_CUSTOMER_PHONE,PHONE_EXT,nvarchar(4),NULL,,,
Current,,20247,WG_CRMX_CALC_DTL,CRMX_CALC_ID,int,NOT NULL,Yes,,
Current,,20248,WG_CRMX_CALC_DTL,CRMX_CALC_NAME,nvarchar(64),NOT NULL,,,
Current,,20249,WG_CRMX_CALC_DTL,CRMX_CALC_DESCRIPTION,nvarchar(128),NULL,,,
Current,,20250,WG_CRMX_CALC_DTL,S_CALC_METHOD,nvarchar(8),NULL,,,
Current,,20251,WG_CRMX_CALC_DTL,RSLT_FIXED_VALUE,"decimal(16,6)",NULL,,,
Current,,20252,WG_CRMX_CALC_DTL,RLST_PCT_AMT,"decimal(16,6)",NULL,,,
Current,,20253,WG_CRMX_CALC_DTL,RLST_FLDNAME,nvarchar(20),NULL,,,
Current,,20254,WG_CRMX_CALC_DTL,CALC_SCRIPT,nvarchar(256),NULL,,,
Current,,20255,WG_CRMX_CALC_DTL,RSLT_STRING,nvarchar(128),NULL,,,
Current,,18290,WG_CRMX_CRITERIA_CNDTN,CRIT_MTX_ID,int,NOT NULL,Yes,,
Current,,18291,WG_CRMX_CRITERIA_CNDTN,CRIT_MTX_VERSION,int,NOT NULL,Yes,,
Current,,18292,WG_CRMX_CRITERIA_CNDTN,CRMX_ELEM_NAME,nvarchar(10),NOT NULL,Yes,,
Current,,18293,WG_CRMX_CRITERIA_CNDTN,ROWSERIALNO,int,NOT NULL,Yes,,
Current,,18294,WG_CRMX_CRITERIA_CNDTN,FLDNAME,nvarchar(20),NULL,,,
Current,,18295,WG_CRMX_CRITERIA_CNDTN,S_COMPARISON_OPERATOR,nvarchar(8),NULL,,,
Current,,18296,WG_CRMX_CRITERIA_CNDTN,TABLENAME,nvarchar(30),NULL,,,
Current,,20237,WG_CRMX_CRITERIA_MATRIX,CRIT_MTX_ID,int,NOT NULL,Yes,,
Current,,20238,WG_CRMX_CRITERIA_MATRIX,CRIT_MTX_VERSION,int,NOT NULL,Yes,,
Current,,20239,WG_CRMX_CRITERIA_MATRIX,S_STATUS,nvarchar(8),NULL,,,
Current,,20240,WG_CRMX_CRITERIA_MATRIX,MATRIX_NAME,nvarchar(30),NOT NULL,,,
Current,,20241,WG_CRMX_CRITERIA_MATRIX,MATRIX_DESCRIPTION,nvarchar(80),NULL,,,
Current,,20242,WG_CRMX_CRITERIA_MATRIX,EFFECTIVE_DATE,datetime,NULL,,,
Current,,20243,WG_CRMX_CRITERIA_MATRIX,EFFECTIVE_DATE_RULE,nvarchar(128),NULL,,,
Current,,20244,WG_CRMX_CRITERIA_MATRIX,EFFECTIVE_RULE_FALLBACK,nvarchar(128),NULL,,,
Current,,20245,WG_CRMX_CRITERIA_MATRIX,CREATED_BY,int,NULL,,,
Current,,20246,WG_CRMX_CRITERIA_MATRIX,CREATED_DATE,datetime,NULL,,,
Current,,20756,WG_CRMX_CRT_DATES,CRMX_ELEM_ID,int,NOT NULL,Yes,,
Current,,20757,WG_CRMX_CRT_DATES,PARM_NAME,nvarchar(50),NOT NULL,,,
Current,,20758,WG_CRMX_CRT_DATES,PARM_VALUE_MIN,datetime,NULL,,,
Current,,20759,WG_CRMX_CRT_DATES,PARM_VALUE_MAX,datetime,NULL,,,
Current,,19759,WG_CRMX_CRT_GEO,CRMX_ELEM_ID,int,NOT NULL,Yes,,
Current,,19760,WG_CRMX_CRT_GEO,ROWCNTR,int,NOT NULL,,,
Current,,19761,WG_CRMX_CRT_GEO,PARM_NAME,nvarchar(50),NOT NULL,,,
Current,,19762,WG_CRMX_CRT_GEO,PARM_VALUE_ST,nvarchar(2),NULL,,,
Current,,19763,WG_CRMX_CRT_GEO,PARM_VALUE_CNTY,nvarchar(50),NULL,,,
Current,,18285,WG_CRMX_CRT_NUMERIC,CRMX_ELEM_ID,int,NOT NULL,Yes,,
Current,,18286,WG_CRMX_CRT_NUMERIC,PARM_NAME,nvarchar(50),NOT NULL,Yes,,
Current,,18287,WG_CRMX_CRT_NUMERIC,PARM_VALUE_MIN,"decimal(16,6)",NULL,,,
Current,,18288,WG_CRMX_CRT_NUMERIC,PARM_VALUE_MAX,"decimal(16,6)",NULL,,,
Current,,18289,WG_CRMX_CRT_NUMERIC,ROWCOUNTER,int,NULL,,,
Current,,266,WG_CRMX_CRT_STRINGS,CRMX_ELEM_ID,int,NOT NULL,Yes,,
Current,,267,WG_CRMX_CRT_STRINGS,PARM_NAME,nvarchar(50),NOT NULL,Yes,,
Current,,268,WG_CRMX_CRT_STRINGS,PARM_VALUE,nvarchar(1),NULL,,,
Current,,25685,WG_CRMX_CRT_SYMBOLIC,CRMX_ELEM_ID,int,NOT NULL,Yes,,
Current,,25686,WG_CRMX_CRT_SYMBOLIC,ROWCNTR,int,NOT NULL,Yes,,
Current,,25687,WG_CRMX_CRT_SYMBOLIC,PARM_NAME,nvarchar(50),NOT NULL,Yes,,
Current,,25688,WG_CRMX_CRT_SYMBOLIC,PARM_VALUE,nvarchar(8),NULL,,,
Current,,25989,WG_CRMX_LOAN_APPLIED,LNUM,nchar(20),NOT NULL,Yes,,
Current,,25990,WG_CRMX_LOAN_APPLIED,MATRIX_NAME,nvarchar(80),NOT NULL,Yes,,
Current,,25991,WG_CRMX_LOAN_APPLIED,CRMX_ID,int,NULL,,,
Current,,25992,WG_CRMX_LOAN_APPLIED,CRMX_VERSION,int,NULL,,,
Current,,25993,WG_CRMX_LOAN_APPLIED,DATE_APPLIED,datetime,NULL,,,
Current,,25980,WG_CRMX_MATRIX_ELEMENT_DTL,CRIT_MTX_ID,int,NOT NULL,Yes,,
Current,,25981,WG_CRMX_MATRIX_ELEMENT_DTL,CRIT_MTX_VERSION,int,NOT NULL,Yes,,
Current,,25982,WG_CRMX_MATRIX_ELEMENT_DTL,CRMX_ELEM_NAME,nvarchar(10),NOT NULL,Yes,,
Current,,25983,WG_CRMX_MATRIX_ELEMENT_DTL,CRMX_ELEM_ID,int,NOT NULL,Yes,,
Current,,25984,WG_CRMX_MATRIX_ELEMENT_DTL,CRMX_RANK,int,NULL,,,
Current,,25985,WG_CRMX_MATRIX_ELEMENT_DTL,CRMX_CALC_ID,int,NOT NULL,,,
Current,,25986,WG_CRMX_MATRIX_ELEMENTS,CRIT_MTX_ID,int,NOT NULL,Yes,,
Current,,25987,WG_CRMX_MATRIX_ELEMENTS,CRIT_MTX_VERSION,int,NOT NULL,Yes,,
Current,,25988,WG_CRMX_MATRIX_ELEMENTS,CRIT_MTX_ELEMENT,nvarchar(10),NOT NULL,Yes,,
Current,,25974,WG_CRMX_QRYTBL,QRYID,int,NOT NULL,Yes,,
Current,,25975,WG_CRMX_QRYTBL,QRYTBL,nvarchar(30),NOT NULL,,,
Current,,25976,WG_CRMX_QRYTBL,QRYOPER,nvarchar(10),NOT NULL,,,
Current,,25977,WG_CRMX_QRYTBL,QRY,nvarchar(2000),NOT NULL,,,
Current,,25978,WG_CRMX_QRYTBL,PARMNAME,nvarchar(30),NULL,,,
Current,,25979,WG_CRMX_QRYTBL,PARMNAME_GEO,nvarchar(30),NULL,,,
Current,,25621,WG_DATAXCHG_LOAN,LOANNUMBER,nvarchar(20),NOT NULL,Yes,,
Current,,25622,WG_DATAXCHG_LOAN,MODIFIED_DATE,datetime,NOT NULL,,,
Current,,25623,WG_DATAXCHG_LOAN,LOANDATA,nvarchar(max),NOT NULL,,,
Current,,25624,WG_DATAXCHG_LOAN,RESERVED_DATE,datetime,NULL,,,
Current,,25625,WG_DATAXCHG_LOAN,SESSIONID,nvarchar(80),NULL,,,
Current,,25626,WG_DATAXCHG_LOAN,STATUS,nvarchar(80),NULL,,,
Current,,25615,WG_DATAXCHG_LOAN_EXCEP,LOANNUMBER,nvarchar(20),NOT NULL,Yes,,
Current,,25616,WG_DATAXCHG_LOAN_EXCEP,EXCEPTION_DATE,datetime,NOT NULL,Yes,,
Current,,25617,WG_DATAXCHG_LOAN_EXCEP,MODIFIED_DATE,datetime,NOT NULL,,,
Current,,25618,WG_DATAXCHG_LOAN_EXCEP,RESERVED_DATE,datetime,NULL,,,
Current,,25619,WG_DATAXCHG_LOAN_EXCEP,SESSIONID,nvarchar(80),NULL,,,
Current,,25620,WG_DATAXCHG_LOAN_EXCEP,STATUS,nvarchar(80),NOT NULL,,,
Current,,25968,WG_DB_CHANGE_LOG,LOGID,int,NULL,,,
Current,,25969,WG_DB_CHANGE_LOG,TABLENAME,nvarchar(35),NULL,,,
Current,,25970,WG_DB_CHANGE_LOG,CHG_ACTION,nvarchar(20),NULL,,,
Current,,25971,WG_DB_CHANGE_LOG,CHG_MESSAGE,nvarchar(1000),NULL,,,
Current,,25972,WG_DB_CHANGE_LOG,USERID,nvarchar(50),NULL,,,
Current,,25973,WG_DB_CHANGE_LOG,DATECREATED,datetime,NULL,,,
Current,,618,WG_DC_RPREC_TTFORM,LNUM,nchar(20),NOT NULL,Yes,,
Current,,619,WG_DC_RPREC_TTFORM,SQUARE,nchar(5),NULL,,,
Current,,620,WG_DC_RPREC_TTFORM,S_SUFFIX,nvarchar(8),NULL,,,
Current,,621,WG_DC_RPREC_TTFORM,LOT,int,NULL,,,
Current,,622,WG_DC_RPREC_TTFORM,STREETNO,nvarchar(10),NULL,,,
Current,,623,WG_DC_RPREC_TTFORM,STREET_NAME,nvarchar(24),NULL,,,
Current,,624,WG_DC_RPREC_TTFORM,QUADRANT,nvarchar(10),NULL,,,
Current,,625,WG_DC_RPREC_TTFORM,UNIT_NO,nvarchar(10),NULL,,,
Current,,626,WG_DC_RPREC_TTFORM,PROPERTY_USE,nchar(1),NULL,,,
Current,,627,WG_DC_RPREC_TTFORM,PROPERTY_RENT,nchar(1),NULL,,,
Current,,628,WG_DC_RPREC_TTFORM,INTR_TRANSFER,nvarchar(8),NULL,,,
Current,,629,WG_DC_RPREC_TTFORM,INTR_TRANSFER_DESC,nvarchar(30),NULL,,,
Current,,630,WG_DC_RPREC_TTFORM,INTR_CONVEYED,"numeric(16,6)",NULL,,,
Current,,631,WG_DC_RPREC_TTFORM,CONDO_PARK,nchar(1),NULL,,,
Current,,632,WG_DC_RPREC_TTFORM,CONDO_SQUARE,nchar(5),NULL,,,
Current,,633,WG_DC_RPREC_TTFORM,CONDO_SUFFIX,nvarchar(8),NULL,,,
Current,,634,WG_DC_RPREC_TTFORM,CONDO_LOT,int,NULL,,,
Current,,635,WG_DC_RPREC_TTFORM,SALE_TYPE,nchar(1),NULL,,,
Current,,636,WG_DC_RPREC_TTFORM,ARMS_LEN,nchar(1),NULL,,,
Current,,637,WG_DC_RPREC_TTFORM,NOTARMS_LEN,nchar(1),NULL,,,
Current,,638,WG_DC_RPREC_TTFORM,DEEDDATE,datetime,NULL,,,
Current,,639,WG_DC_RPREC_TTFORM,PERS_PROP_INCL,nchar(1),NULL,,,
Current,,640,WG_DC_RPREC_TTFORM,PERS_PROP_DESC,nvarchar(15),NULL,,,
Current,,641,WG_DC_RPREC_TTFORM,PERS_PROP_EST,"numeric(18,6)",NULL,,,
Current,,642,WG_DC_RPREC_TTFORM,REC_TAX_EXMP_NO,nvarchar(15),NULL,,,
Current,,643,WG_DC_RPREC_TTFORM,TRANS_TAX_EXMP_NO,nvarchar(15),NULL,,,
Current,,644,WG_DC_RPREC_TTFORM,HOME_EXMP_OWNER,nchar(1),NULL,,,
Current,,645,WG_DC_RPREC_TTFORM,PROP_MIXED_USE,nchar(1),NULL,,,
Current,,646,WG_DC_RPREC_TTFORM,GRANTOR_PHONE,nvarchar(11),NULL,,,
Current,,647,WG_DC_RPREC_TTFORM,GRANTOR_SSN,nvarchar(15),NULL,,,
Current,,648,WG_DC_RPREC_TTFORM,GRANTOR_TENANCY,nchar(1),NULL,,,
Current,,649,WG_DC_RPREC_TTFORM,GRANTEE_STR_ADDR1,nvarchar(55),NULL,,,
Current,,650,WG_DC_RPREC_TTFORM,GRANTEE_STR_ADDR2,nvarchar(55),NULL,,,
Current,,651,WG_DC_RPREC_TTFORM,GRANTEE_PHONE,nvarchar(11),NULL,,,
Current,,652,WG_DC_RPREC_TTFORM,GRANTEE_SSN,nvarchar(15),NULL,,,
Current,,653,WG_DC_RPREC_TTFORM,CASH,"numeric(18,6)",NULL,,,
Current,,654,WG_DC_RPREC_TTFORM,FIRST_MORT,"numeric(18,6)",NULL,,,
Current,,655,WG_DC_RPREC_TTFORM,SECOND_MORT,"numeric(18,6)",NULL,,,
Current,,656,WG_DC_RPREC_TTFORM,ASSUMED,"numeric(18,6)",NULL,,,
Current,,657,WG_DC_RPREC_TTFORM,OTHER,"numeric(18,6)",NULL,,,
Current,,658,WG_DC_RPREC_TTFORM,CONSTR_LOAN,"numeric(18,6)",NULL,,,
Current,,659,WG_DC_RPREC_TTFORM,REC_TAX_L14,"numeric(18,6)",NULL,,,
Current,,660,WG_DC_RPREC_TTFORM,REC_TAX_L25,"numeric(18,6)",NULL,,,
Current,,661,WG_DC_RPREC_TTFORM,REC_TAX_L36,"numeric(18,6)",NULL,,,
Current,,662,WG_DC_RPREC_TTFORM,GRANTOR_TITLE,nvarchar(15),NULL,,,
Current,,663,WG_DC_RPREC_TTFORM,GRANTEE_TENANCY,nchar(1),NULL,,,
Current,,610,WG_DELIVERY_CLOSING_COST,LNUM,nchar(20),NOT NULL,Yes,,
Current,,611,WG_DELIVERY_CLOSING_COST,DBID,nchar(5),NOT NULL,Yes,,
Current,,612,WG_DELIVERY_CLOSING_COST,ROWSERIALNO,int,NOT NULL,Yes,,
Current,,613,WG_DELIVERY_CLOSING_COST,CCAMT,"decimal(16,6)",NULL,,,
Current,,614,WG_DELIVERY_CLOSING_COST,S_CCFND,nvarchar(8),NULL,,,
Current,,615,WG_DELIVERY_CLOSING_COST,S_CCFOT,nvarchar(8),NULL,,,
Current,,616,WG_DELIVERY_CLOSING_COST,S_CCSRC,nvarchar(8),NULL,,,
Current,,617,WG_DELIVERY_CLOSING_COST,S_CCOTH,nvarchar(8),NULL,,,
Current,,25611,WG_DELIVERY_LOAN_PGM,LNUM,nchar(20),NOT NULL,Yes,,
Current,,25612,WG_DELIVERY_LOAN_PGM,DBID,nchar(5),NOT NULL,Yes,,
Current,,25613,WG_DELIVERY_LOAN_PGM,ROWSERIALNO,int,NOT NULL,Yes,,
Current,,25614,WG_DELIVERY_LOAN_PGM,S_LOAN_PGM_ID,nvarchar(8),NULL,,,
Current,,25602,WG_DMI_BATCH_SETUP,DMI_BATCH_ID,int,NOT NULL,Yes,,
Current,,25603,WG_DMI_BATCH_SETUP,BATCH_START_NUMBER,nvarchar(30),NULL,,,
Current,,25604,WG_DMI_BATCH_SETUP,BATCH_END_NUMBER,nvarchar(30),NULL,,,
Current,,25605,WG_DMI_BATCH_SETUP,NEXT_AVAIL_BATCH_NUMBER,nvarchar(30),NULL,,,
Current,,25606,WG_DMI_BATCH_SETUP,BATCH_FINISHED,nchar(1),NULL,,,
Current,,25607,WG_DMI_BATCH_SETUP,S_ADMIN_BUSINESS_TYPE,nvarchar(8),NULL,,,
Current,,25608,WG_DMI_BATCH_SETUP,SERVICER_ID,nvarchar(3),NULL,,,
Current,,25609,WG_DMI_BATCH_SETUP,SERVICINGLISTID,int,NULL,,,
Current,,25610,WG_DMI_BATCH_SETUP,SERVICINGNUMLENGTH,int,NULL,,,
Current,,25759,WG_DOC_PRVD_EVENT_DATES,LNUM,nchar(20),NOT NULL,Yes,,
Current,,25760,WG_DOC_PRVD_EVENT_DATES,BNUM,smallint,NOT NULL,Yes,,
Current,,25761,WG_DOC_PRVD_EVENT_DATES,DBID,nchar(5),NOT NULL,Yes,,
Current,,25762,WG_DOC_PRVD_EVENT_DATES,VERSION_ID,int,NOT NULL,Yes,,
Current,,25763,WG_DOC_PRVD_EVENT_DATES,PROVIDER_NAME,nchar(8),NOT NULL,Yes,,
Current,,25764,WG_DOC_PRVD_EVENT_DATES,DOC_TYPE,nchar(8),NOT NULL,Yes,,
Current,,25765,WG_DOC_PRVD_EVENT_DATES,EVENT_TYPE,nchar(8),NOT NULL,Yes,,
Current,,25766,WG_DOC_PRVD_EVENT_DATES,EVENT_DATE,datetime,NOT NULL,,,
Current,,25767,WG_DOC_PRVD_EVENT_DATES,POSTBACK_DATE,datetime,NOT NULL,,,
Current,,25768,WG_DOC_PRVD_EVENT_DATES,RESP_TRACKID,nvarchar(60),NULL,,,
Current,,25769,WG_DOC_PRVD_EVENT_DATES,S_DIST_METHOD,nvarchar(8),NULL,,,
Current,,25770,WG_DOC_PRVD_EVENT_DATES,PARTY_TYPE,nvarchar(30),NULL,,,
Current,,25771,WG_DOC_PRVD_EVENT_DATES,PARTY_NAME,nvarchar(50),NULL,,,
Current,,25772,WG_DOC_PRVD_EVENT_DATES,DOC_LINK,nvarchar(300),NULL,,,
Current,,25773,WG_DOC_PRVD_EVENT_DATES,LINK_EXPIRY_DT,datetime,NULL,,,
Current,,25774,WG_DOC_PRVD_EVENT_DATES,CLIENT_IP_ADDR,nvarchar(30),NULL,,,
Current,,25775,WG_DOC_PRVD_EVENT_DATES,EST_MAIL_DT,datetime,NULL,,,
Current,,25776,WG_DOC_PRVD_EVENT_DATES,ENVIRONMENT,nvarchar(30),NULL,,,
Current,,25777,WG_DOC_PRVD_EVENT_DATES,EMAIL,nvarchar(50),NULL,,,
Current,,25778,WG_DOC_PRVD_EVENT_DATES,CONSENT_WITHDRAW_DT,datetime,NULL,,,
Current,,25779,WG_DOC_PRVD_EVENT_DATES,REMOTE_ENOTARY_ELIGIBLE,nvarchar(8),NULL,,,
Current,,25780,WG_DOC_PRVD_EVENT_DATES,ENOTE_AVAILABLE,nvarchar(8),NULL,,,
Current,,25781,WG_DOC_PRVD_EVENT_DATES,ENOTE,nvarchar(8),NULL,,,
Current,,25782,WG_DOC_PRVD_EVENT_DATES,NOTARY_TYPE,nvarchar(10),NULL,,,
Current,,25783,WG_DOC_PRVD_EVENT_DATES,ERECORD_ELIGIBLE,nvarchar(8),NULL,,,
Current,,25784,WG_DOC_PRVD_EVENT_DATES,INPERSON_ENOTARY_ELIGIBLE,nvarchar(8),NULL,,,
Current,,25785,WG_DOC_PRVD_EVENT_DATES,INPERSON_INSTATE,nvarchar(8),NULL,,,
Current,,25786,WG_DOC_PRVD_EVENT_DATES,INPERSON_OUTSTATE,nvarchar(8),NULL,,,
Current,,25787,WG_DOC_PRVD_EVENT_DATES,REMOTE_INSTATE,nvarchar(8),NULL,,,
Current,,25788,WG_DOC_PRVD_EVENT_DATES,REMOTE_OUTSTATE,nvarchar(8),NULL,,,
Current,,25789,WG_DOC_PRVD_EVENT_DATES,NOTARY_ID,int,NULL,,,
Current,,25960,WG_DOCGATEWAY_DEL_STATUS,LNUM,nchar(20),NOT NULL,Yes,,
Current,,25961,WG_DOCGATEWAY_DEL_STATUS,TRACKING_ID,nvarchar(128),NOT NULL,Yes,,
Current,,25962,WG_DOCGATEWAY_DEL_STATUS,DELIVERY_TYPE,nvarchar(128),NOT NULL,,,
Current,,25963,WG_DOCGATEWAY_DEL_STATUS,PACKAGE_INFO,nvarchar(2048),NOT NULL,,,
Current,,25964,WG_DOCGATEWAY_DEL_STATUS,REQUESTED_BY,nvarchar(128),NOT NULL,,,
Current,,25965,WG_DOCGATEWAY_DEL_STATUS,REQUEST_DT,datetime,NOT NULL,,,
Current,,25966,WG_DOCGATEWAY_DEL_STATUS,REMARKS,nvarchar(2048),NULL,,,
Current,,25967,WG_DOCGATEWAY_DEL_STATUS,PKG_STATUS,nvarchar(128),NULL,,,
Current,,25945,WG_DOCGATEWAY_DEL_STATUSREC,LNUM,nchar(20),NOT NULL,Yes,,
Current,,25946,WG_DOCGATEWAY_DEL_STATUSREC,TRACKING_ID,nvarchar(128),NOT NULL,Yes,,
Current,,25947,WG_DOCGATEWAY_DEL_STATUSREC,REC_CTR,int,NOT NULL,Yes,,
Current,,25948,WG_DOCGATEWAY_DEL_STATUSREC,RECIPIENT,nvarchar(256),NULL,,,
Current,,25949,WG_DOCGATEWAY_DEL_STATUSREC,DBID,nchar(5),NULL,,,
Current,,25950,WG_DOCGATEWAY_DEL_STATUSREC,BNUM,int,NULL,,,
Current,,25951,WG_DOCGATEWAY_DEL_STATUSREC,CID,int,NULL,,,
Current,,25952,WG_DOCGATEWAY_DEL_STATUSREC,RECEIPT_DT,datetime,NULL,,,
Current,,25953,WG_DOCGATEWAY_DEL_STATUSREC,VIEWED_DT,datetime,NULL,,,
Current,,25954,WG_DOCGATEWAY_DEL_STATUSREC,SIGNED_DT,datetime,NULL,,,
Current,,25955,WG_DOCGATEWAY_DEL_STATUSREC,REJECTED_DT,datetime,NULL,,,
Current,,25956,WG_DOCGATEWAY_DEL_STATUSREC,PAPER_REQUEST_DT,datetime,NULL,,,
Current,,25957,WG_DOCGATEWAY_DEL_STATUSREC,PAPER_COMPLETE_DT,datetime,NULL,,,
