Table Name,Column Name,Column Datatype,Column Null Option,Primary Key,Restricted,PII,Excluded
WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_LIMIT_MAINTENANCEDT,datetime,NULL,,,,
WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_PREV_BAL,"decimal(18,3)",NULL,,,,
WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_PREV_BAL_6MNTHS,"decimal(18,3)",NULL,,,,
WG_CRM_CUSTOMER_ACCT_DETAIL,LINEOF_CREDITEXISTS,nchar(1),NULL,,,,
WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_PRIMARY_HOLDER,nchar(1),NULL,,,,
WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_TYPE,nvarchar(50),NULL,,,,
WG_CRM_CUSTOMER_ACCT_DETAIL,LOANACCT_OBLIGATION,nvarchar(50),NULL,,,,
WG_CRM_CUSTOMER_ACCT_DETAIL,DEPACCT_PRIMARY_HOLDER,nchar(1),NULL,,,Yes,
WG_CRM_CUSTOMER_ACCT_DETAIL,ACCOUNT_QUALIFICATIONS,nvarchar(50),NULL,,,,
WG_CRM_CUSTOMER_ACCT_DETAIL,ISONLINE_BANKINGUSER,nchar(1),NULL,,,,
WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,CURRENT_CUSTOMERID,nvarchar(50),NOT NULL,Yes,,Yes,
WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AG_DA_ACCT_TYPE,nvarchar(8),NOT NULL,Yes,,,
WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AG_DA_ACCT_TOTALASSETS,"decimal(18,3)",NULL,,,Yes,
WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,TOTALASSETSDAVGLAST60DAYS,"decimal(18,3)",NULL,,,,
WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,TOTALASSETSDAVGLAST180DAYS,"decimal(18,3)",NULL,,,,
WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,SAVINGACCBALDAVGLAST60DAYS,"decimal(18,3)",NULL,,,,
WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,SAVINGACCBALDAVGLAST180DAYS,"decimal(18,3)",NULL,,,,
WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AGDIRECRDEPOSITVLAST30DAYS,"decimal(18,3)",NULL,,,Yes,
WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AGGREGATEDIREALUELAST60DAYS,"decimal(18,3)",NULL,,,,
WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AGDEPOSITVALUELAST30DAYS,"decimal(18,3)",NULL,,,Yes,
WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AGDEPOSITVALUELAST60DAYS,"decimal(18,3)",NULL,,,Yes,
WG_CRM_CUSTOMER_ACCT_DETAIL_SUMMARY,AGDEPOSITVALUELAST180DAYS,"decimal(18,3)",NULL,,,Yes,
WG_CRM_CUSTOMER_ADDRESS,CUSTOMER_ID,nvarchar(50),NOT NULL,Yes,,,
WG_CRM_CUSTOMER_ADDRESS,ADDRESS_TYPE,nvarchar(8),NOT NULL,Yes,,Yes,
WG_CRM_CUSTOMER_ADDRESS,ADDR_LINE1,nvarchar(100),NULL,,,Yes,
WG_CRM_CUSTOMER_ADDRESS,ADDR_LINE2,nvarchar(100),NULL,,,Yes,
WG_CRM_CUSTOMER_ADDRESS,ADDR_LINE3,nvarchar(100),NULL,,,Yes,
WG_CRM_CUSTOMER_ADDRESS,ADDR_CITY,nvarchar(25),NULL,,,Yes,
WG_CRM_CUSTOMER_ADDRESS,ADDR_STATE,nchar(2),NULL,,,Yes,
WG_CRM_CUSTOMER_ADDRESS,ADDR_ZIP,nvarchar(10),NULL,,,Yes,
WG_CRM_CUSTOMER_ADDRESS,ADDR_COUNTY,nvarchar(35),NULL,,,Yes,
WG_CRM_CUSTOMER_ADDRESS,ADDR_COUNTRY,nvarchar(35),NULL,,,Yes,
WG_CRM_CUSTOMER_ADDRESS,ADDR_COUNTYCODE,nchar(2),NULL,,,Yes,
WG_CRM_CUSTOMER_ADDRESS,ADDR_UNIT,nvarchar(25),NULL,,,Yes,
WG_CRM_CUSTOMER_ADDRESS,ADDR_PFX,nvarchar(25),NULL,,,Yes,
WG_CRM_CUSTOMER_ADDRESS,ADDR_SUFFIX,nvarchar(25),NULL,,,Yes,
WG_CRM_CUSTOMER_PHONE,CUSTOMER_ID,nvarchar(50),NOT NULL,Yes,,,
WG_CRM_CUSTOMER_PHONE,PHONE_TYPE,nvarchar(8),NOT NULL,Yes,,Yes,
WG_CRM_CUSTOMER_PHONE,PHONE_NBR,nvarchar(10),NULL,,,Yes,
WG_CRM_CUSTOMER_PHONE,PHONE_EXT,nvarchar(4),NULL,,,Yes,
WG_HMDAINFO_EXT,LNUM,nchar(20),NOT NULL,Yes,,,
WG_HMDAINFO_EXT,TOTAL_LOAN_COSTS,nvarchar(25),NULL,,,,
WG_HMDAINFO_EXT,TOTAL_POINTS_AND_FEES,nvarchar(25),NULL,,,,
WG_HMDAINFO_EXT,ORIGINATION_CHARGES,nvarchar(25),NULL,,,,
WG_HMDAINFO_EXT,DISCOUNT_POINTS,nvarchar(25),NULL,,,Yes,
WG_HMDAINFO_EXT,LENDER_CREDITS,nvarchar(25),NULL,,,,
WG_HMDAINFO_EXT,INTEREST_RATE,nvarchar(25),NULL,,,,
WG_HMDAINFO_EXT,HMDARATESPREAD,nvarchar(25),NULL,,,,
WG_HMDAINFO_EXT,PURCHCD,int,NULL,,,,
WG_HMDAINFO_EXT,HMDAHOEPASTATUS,smallint,NULL,,,,
WG_HMDAINFO_EXT,REPORTABLEYR,nvarchar(4),NULL,,,,
WG_HMDAINFO_EXT,HMDAREPORTABLEDESC,nvarchar(50),NULL,,,,
WG_HMDAINFO_EXT,REPORTABLEYROVR,nvarchar(8),NULL,,,,
WG_HMDAINFO_EXT,HMDA_LEI,nvarchar(20),NULL,,,,
WG_HMDAINFO_EXT,HMDA_ULI,nvarchar(45),NULL,,,,
WG_HMDAINFO_EXT,HMDA_MLONMLS,nvarchar(21),NULL,,,,
WG_HMDAINFO_EXT,APPDATE,nvarchar(12),NULL,,,,
WG_HMDAINFO_EXT,HMDALOANTYPECODE,int,NULL,,,,
WG_HMDAINFO_EXT,HMDALOANPURPCODE,int,NULL,,,,
WG_HMDAINFO_EXT,HMDAPREAPPREQUESTED,int,NULL,,,,
WG_HMDAINFO_EXT,HMDAREPORTABLELA,"decimal(18,3)",NULL,,,,
WG_HMDAINFO_EXT,HMDAREPORTABLELNAOVR,"decimal(18,3)",NULL,,,,
WG_HMDAINFO_EXT,HMDAACTIONTAKENCODE,int,NULL,,,,
WG_HMDAINFO_EXT,HMDAACTIONDATE,datetime,NULL,,,,
WG_HMDAINFO_EXT,DENIALCODE1,int,NULL,,,,
WG_HMDAINFO_EXT,DENIALCODE2,int,NULL,,,,
WG_HMDAINFO_EXT,DENIALCODE3,int,NULL,,,,
WG_HMDAINFO_EXT,DENIALCODE4,int,NULL,,,,
WG_HMDAINFO_EXT,SUBMISSION_OF_APPL_CODE,int,NULL,,,,
WG_HMDAINFO_EXT,INITIAL_PAYABLE,int,NULL,,,,
WG_HMDAINFO_EXT,REVERSE_MORTGAGE_CODE,int,NULL,,,,
WG_HMDAINFO_EXT,OPENEND_LOC_CODE,int,NULL,,,,
WG_HMDAINFO_EXT,PURP_BUSINSCOMERCL_CODE,int,NULL,,,,
WG_HMDAINFO_EXT,STADDLINE1,nvarchar(80),NULL,,,Yes,
WG_HMDAINFO_EXT,STADDLINE2,nvarchar(80),NULL,,,Yes,
WG_HMDAINFO_EXT,CYCODE,nvarchar(25),NULL,,,,
WG_HMDAINFO_EXT,ZIPCODE,nvarchar(10),NULL,,,Yes,
WG_HMDAINFO_EXT,STCODE,nvarchar(2),NULL,,,,
WG_HMDAINFO_EXT,COUNTY,nvarchar(5),NULL,,,Yes,
WG_HMDAINFO_EXT,CENTRACT,nvarchar(12),NULL,,,,
WG_HMDAINFO_EXT,PROPERTYVALUE,nvarchar(50),NULL,,,,
WG_HMDAINFO_EXT,CONS_METHOD_CODE,int,NULL,,,,
WG_HMDAINFO_EXT,OCCU_TYPE_CODE,int,NULL,,,Yes,
WG_HMDAINFO_EXT,LIEN_STATUS_CODE,int,NULL,,,,
WG_HMDAINFO_EXT,TOTAL_UNITS,int,NULL,,,,
WG_HMDAINFO_EXT,AFFORTABLE_UNITS,nvarchar(6),NULL,,,,
WG_HMDAINFO_EXT,LAND_PROPINS_CODE,int,NULL,,,,
WG_HMDAINFO_EXT,SEC_PROPTYPE_CODE,int,NULL,,,,
WG_HMDAINFO_EXT,OTHERDENIALDESC,nvarchar(255),NULL,,,,
WG_HMDAINFO_EXT,HMDACOMBINEDLTV,nvarchar(25),NULL,,,,
WG_HMDAINFO_EXT,HMDAINCOME,nvarchar(25),NULL,,,,
WG_HMDAINFO_EXT,HMDADTIRATIO,nvarchar(25),NULL,,,,
WG_HMDAINFO_EXT,HMDA_APPCRDTSCORE,int,NULL,,,Yes,
WG_HMDAINFO_EXT,HMDA_COAPPCRDTSCORE,int,NULL,,,Yes,
WG_HMDAINFO_EXT,APPCREDIT_MODEL_CODE,int,NULL,,,Yes,
WG_HMDAINFO_EXT,COAPPCREDIT_MODEL_CODE,int,NULL,,,Yes,
WG_HMDAINFO_EXT,APPCREDIT_MODEL_OTHERDESC,nvarchar(100),NULL,,,Yes,
WG_HMDAINFO_EXT,COAPPCREDIT_MODEL_OTHERDESC,nvarchar(100),NULL,,,Yes,
WG_HMDAINFO_EXT,INTRODUCTORY_RATEPERIOD,nvarchar(10),NULL,,,,
WG_HMDAINFO_EXT,PREPAYMENT_PENALTYTERM,nvarchar(10),NULL,,,,
WG_HMDAINFO_EXT,HMDA_BALLOONCODE,int,NULL,,,,
WG_HMDAINFO_EXT,INTEREST_ONLY_PAYMENTSCODE,int,NULL,,,,
WG_HMDAINFO_EXT,NEGATIVE_AMORTIZATIONCODE,int,NULL,,,,
WG_HMDAINFO_EXT,OTH_NONFULLAMORT_CODE,int,NULL,,,,
WG_HMDAINFO_EXT,AUS_CODE,int,NULL,,,,
WG_HMDAINFO_EXT,HMDA_AUS_OTHERDESC,nvarchar(255),NULL,,,,
WG_HMDAINFO_EXT,AUS_DECISION_CODE,int,NULL,,,,
WG_HMDAINFO_EXT,HMDA_OTHAUS_DECISION_DESC,nvarchar(255),NULL,,,,
WG_HMDAINFO_EXT,HMDA_ULI_OVD,nvarchar(45),NULL,,,,
WG_HMDAINFO_EXT,APPBORRRACE1,int,NULL,,,Yes,
WG_HMDAINFO_EXT,APPBORRRACE2,int,NULL,,,Yes,
WG_HMDAINFO_EXT,APPBORRRACE3,int,NULL,,,Yes,
WG_HMDAINFO_EXT,APPBORRRACE4,int,NULL,,,Yes,
WG_HMDAINFO_EXT,APPBORRRACE5,int,NULL,,,Yes,
WG_HMDAINFO_EXT,COAPPBORRRACE1,int,NULL,,,Yes,
WG_HMDAINFO_EXT,COAPPBORRRACE2,int,NULL,,,Yes,
WG_HMDAINFO_EXT,COAPPBORRRACE3,int,NULL,,,Yes,
WG_HMDAINFO_EXT,COAPPBORRRACE4,int,NULL,,,Yes,
WG_HMDAINFO_EXT,COAPPBORRRACE5,int,NULL,,,Yes,
WG_HMDAINFO_EXT,BORRETHNICITY1,int,NULL,,,Yes,
WG_HMDAINFO_EXT,BORRETHNICITY2,int,NULL,,,Yes,
WG_HMDAINFO_EXT,BORRETHNICITY3,int,NULL,,,Yes,
WG_HMDAINFO_EXT,BORRETHNICITY4,int,NULL,,,Yes,
WG_HMDAINFO_EXT,BORRETHNICITY5,int,NULL,,,Yes,
WG_HMDAINFO_EXT,COBORRETHNICITY1,int,NULL,,,Yes,
WG_HMDAINFO_EXT,COBORRETHNICITY2,int,NULL,,,Yes,
WG_HMDAINFO_EXT,COBORRETHNICITY3,int,NULL,,,Yes,
WG_HMDAINFO_EXT,COBORRETHNICITY4,int,NULL,,,Yes,
WG_HMDAINFO_EXT,COBORRETHNICITY5,int,NULL,,,Yes,
WG_HMDAINFO_EXT,BOAGE,int,NULL,,,,
WG_HMDAINFO_EXT,COBOAGE,int,NULL,,,Yes,
WG_HMDAINFO_EXT,BOETHNICITYVIOB,int,NULL,,,,
WG_HMDAINFO_EXT,BORACEVIOB,int,NULL,,,Yes,
WG_HMDAINFO_EXT,BOSEXVIOB,int,NULL,,,Yes,
WG_HMDAINFO_EXT,COBOETHNICITYVIOB,int,NULL,,,Yes,
WG_HMDAINFO_EXT,COBORACEVIOB,int,NULL,,,Yes,
WG_HMDAINFO_EXT,COBOSEXVIOB,int,NULL,,,Yes,
WG_HMDAINFO_EXT,BOGENDER,int,NULL,,,Yes,
WG_HMDAINFO_EXT,COBOGENDER,int,NULL,,,Yes,
WG_HMDAINFO_EXT,HMDALOANTERM,nvarchar(6),NULL,,,,
WG_HMDAINFO_EXT,RATE_SET_DATE,datetime,NULL,,,,
WG_HMDAINFO_EXT,RATE_SET_DATE_OVR,datetime,NULL,,,,
WG_HMDAINFO_EXT,NETLACHANGE,"numeric(16,2)",NULL,,,,
WG_HMDAINFO_EXT,HMDA_LEI_OVD,nvarchar(20),NULL,,,,
WG_HMDAINFO_EXT,HMDA_APVDAPPCRDSCORE,int,NULL,,,Yes,
WG_HMDAINFO_EXT,HMDA_APVDALTCRSCORE,int,NULL,,,Yes,
WG_HMDAINFO_EXT,HMDA_APVDCOBOCRDSCR,int,NULL,,,,
WG_HMDAINFO_EXT,HMDA_APVDHLTV,"decimal(16,6)",NULL,,,,
WG_HMDAINFO_EXT,HMDA_APVDNOOFUNITS,smallint,NULL,,,,
WG_HMDAINFO_EXT,HMDA_APVDTOTRATIO,"decimal(16,6)",NULL,,,,
WG_HMDAINFO_EXT,HMDA_APVDCRDTMODCODE,nvarchar(128),NULL,,,,
WG_HMDAINFO_EXT,HMDA_APVDCRDMODOTH,nvarchar(100),NULL,,,,
WG_HMDAINFO_EXT,HMDA_ADCOCRDTMODCODE,nvarchar(128),NULL,,,,
WG_HMDAINFO_EXT,HMDA_ADCOCRDMODOTH,nvarchar(100),NULL,,,,
WG_HMDAINFO_EXT,AUS_CODE_OVRD,int,NULL,,,,
WG_HMDAINFO_EXT,AUS_DECISION_CODE_OVRD,int,NULL,,,,
WG_HOEPA_DATA,LNUM,nchar(20),NOT NULL,Yes,,,
WG_HOEPA_DATA,VERIFIED_INCOME,"numeric(16,6)",NULL,,,,
WG_HOEPA_DATA,VERIFIED_DEBTS,"numeric(16,6)",NULL,,,,
WG_HOEPA_DATA,DISCOUNT_AMT,"numeric(16,6)",NULL,,,Yes,
WG_HOEPA_DATA,PROD_HAS_NEGAM,nchar(1),NULL,,,,
WG_HOEPA_DATA,TOTAL_LOAN_COSTS,"numeric(16,6)",NULL,,,,
WG_HOEPA_DATA,MAX_BONAFIDE_AMT,"numeric(16,6)",NULL,,,,
WG_HOEPA_DATA,QM_QUALIFY_DTI,"numeric(16,6)",NULL,,,,
WG_HOEPA_DATA,QM_QUALIFY_RATE,"numeric(16,6)",NULL,,,,
WG_HOEPA_DATA,QM_QUALIFY_PIPMT,"numeric(16,6)",NULL,,,,
WG_HOEPA_DATA,QM_QUALIFY_PITI,"numeric(16,6)",NULL,,,,
WG_HOEPA_DATA,QM_RESIDUAL_INC,"numeric(16,6)",NULL,,,,
WG_HOEPA_DATA,HOEPA_APR,"numeric(16,6)",NULL,,,,
WG_HOEPA_DATA,PREPAY_PEN_PASSES_QMS,nchar(1),NULL,,,,
WG_HOEPA_DATA,PREPAY_PEN_PASSES_QMR,nchar(1),NULL,,,,
WG_INCOME_SOURCE,LNUM,nchar(20),NOT NULL,Yes,,,
WG_INCOME_SOURCE,DBID,nchar(5),NOT NULL,Yes,,,
WG_INCOME_SOURCE,BNUM,smallint,NOT NULL,Yes,,,
WG_INCOME_SOURCE,INC_SRC_CTR,int,NOT NULL,Yes,,,
WG_INCOME_SOURCE,RECORD_CREATED,nvarchar(35),NULL,,,,
WG_INCOME_SOURCE,S_INCOME_SOURCE_TYPE,nchar(1),NULL,,,,
WG_INCOME_SOURCE,OTHER_INCOME_SRC_DESC,nvarchar(40),NULL,,,Yes,
WG_INCOME_SOURCE,S_BUSINESS_TYPE,nvarchar(30),NULL,,,,
WG_INCOME_SOURCE,SOURCE_NAME,nvarchar(50),NULL,,,Yes,
WG_INCOME_SOURCE,SOURCE_CONTACT,nvarchar(35),NULL,,,Yes,
WG_INCOME_SOURCE,ADDRESS_LN_1,nvarchar(35),NULL,,,Yes,
WG_INCOME_SOURCE,ADDRESS_LN_2,nvarchar(35),NULL,,,Yes,
WG_INCOME_SOURCE,CITY,nvarchar(35),NULL,,,Yes,
WG_INCOME_SOURCE,INC_STATE,nchar(2),NULL,,,Yes,
WG_INCOME_SOURCE,ZIPCODE,nvarchar(10),NULL,,,Yes,
WG_INCOME_SOURCE,COUNTRY,nvarchar(35),NULL,,,Yes,
WG_INCOME_SOURCE,PHONE,nvarchar(11),NULL,,,Yes,
WG_INCOME_SOURCE,PHONE_EXT,nvarchar(6),NULL,,,Yes,
WG_INCOME_SOURCE,FAX_NBR,nvarchar(11),NULL,,,,
WG_INCOME_SOURCE,TITLE,nvarchar(30),NULL,,,,
WG_INCOME_SOURCE,S_SPECIAL_BOR_EMP_REL_TYPE,nvarchar(8),NULL,,,,
WG_INCOME_SOURCE,SPEC_BOR_EMP_REL_TYPE_DESC,nvarchar(80),NULL,,,,
WG_INCOME_SOURCE,OCCUPATION,nvarchar(8),NULL,,,Yes,
WG_INCOME_SOURCE,EMPLOYED_FROM,datetime,NULL,,,Yes,
WG_INCOME_SOURCE,EMPLOYED_TO,datetime,NULL,,,Yes,
WG_INCOME_SOURCE,YEARS_AT_JOB,"decimal(18,3)",NULL,,,Yes,
WG_INCOME_SOURCE,SUPERVISOR_NAME,nvarchar(35),NULL,,,Yes,
WG_INCOME_SOURCE,INC_SRC_EMP_ID,nvarchar(12),NULL,,,,
WG_INCOME_SOURCE,SELF_EMPLOYED_FLAG,nchar(1),NULL,,,,
WG_INCOME_SOURCE,PCT_BUSINESS_OWNED,"decimal(16,6)",NULL,,,,
WG_INCOME_SOURCE,S_SELF_EMPL_TYPE,nvarchar(8),NULL,,,,
WG_INCOME_SOURCE,PROF_MONTHS,int,NULL,,,,
WG_INCOME_SOURCE,PROF_YEARS,int,NULL,,,,
WG_INCOME_SOURCE,BASE_INCOME,"decimal(18,3)",NULL,,,Yes,
WG_INCOME_SOURCE,BONUS_INCOME,"decimal(18,3)",NULL,,,Yes,
WG_INCOME_SOURCE,COMMISSION_INCOME,"decimal(18,3)",NULL,,,,
WG_INCOME_SOURCE,OVERTIME_INCOME,"decimal(18,3)",NULL,,,Yes,
WG_INCOME_SOURCE,MILITARY_INCOME,"decimal(18,3)",NULL,,,Yes,
WG_INCOME_SOURCE,OTHER_INCOME,"decimal(18,3)",NULL,,,Yes,
WG_INCOME_SOURCE,TOTAL_INCOME,"decimal(18,3)",NULL,,,Yes,
WG_INCOME_SOURCE,LIABCTR,int,NULL,,,,
WG_INCOME_SOURCE,S_EMP_UNIT_TYPE,nvarchar(8),NULL,,,,
WG_INCOME_SOURCE,EMP_UNIT_NUMBER,nvarchar(12),NULL,,,Yes,
WG_INCOME_SOURCE,INCOME_STATE_FOREIN,nvarchar(35),NULL,,,Yes,
WG_INCOME_SOURCE,INCOME_POSTCODE,nvarchar(12),NULL,,,Yes,
WG_INCOME_SOURCE,EMP_CNTRY_COD,nvarchar(12),NULL,,,Yes,
WG_INCOME_SOURCE,EMP_COUNTRY,nvarchar(200),NULL,,,Yes,
WG_INCOME_SOURCE,INC_STMT_IND,nchar(1),NULL,,,,
WG_INCOME_SOURCE,BUSINESS_INCOME,"decimal(18,3)",NULL,,,Yes,
WG_INCOME_SOURCE,VOE_DT,datetime,NULL,,,,
WG_INCOME_SOURCE,INC_STMT_EMP_ID,nvarchar(35),NULL,,,,
WG_INCOME_SOURCE,INC_DBA_NAME,nvarchar(45),NULL,,,Yes,
WG_INCOME_SOURCE,INC_EIN,nvarchar(9),NULL,,,Yes,
WG_KELLEYBLUEBOOK_RESPONSE,LNUM,nchar(20),NOT NULL,Yes,,,
WG_KELLEYBLUEBOOK_RESPONSE,DBID,nchar(5),NOT NULL,Yes,,,
WG_KELLEYBLUEBOOK_RESPONSE,RESPONSE_ID,int,NOT NULL,Yes,,,
WG_KELLEYBLUEBOOK_RESPONSE,VALUATION_DATE,datetime,NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,TYPICALPRICE_VAL,"decimal(18,3)",NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,TRADEFAIR_VAL,"decimal(18,3)",NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,TRADEGOOD_VAL,"decimal(18,3)",NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,TRADEVERYGOOD_VAL,"decimal(18,3)",NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,TRADEEXCELLENT_VAL,"decimal(18,3)",NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,AUCTIONFAIR_VAL,"decimal(18,3)",NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,AUCTIONGOOD_VAL,"decimal(18,3)",NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,AUCTIONVERYGOOD_VAL,"decimal(18,3)",NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,AUCTIONEXCELLENT_VAL,"decimal(18,3)",NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,MSRP,"decimal(16,2)",NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,VEHICLEMILEAGE,int,NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,STATUS_CODE,nvarchar(50),NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,STATUS_MESSAGE,nvarchar(50),NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,VEHICLE_ID,nvarchar(20),NULL,,,Yes,
WG_KELLEYBLUEBOOK_RESPONSE,TRADE_IN_VAL,"decimal(18,3)",NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,RETAIL_VAL,"decimal(18,3)",NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,WHOLESALE_VAL,"decimal(18,3)",NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,INVOICE_VAL,"decimal(18,3)",NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,CYLINDERS,int,NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,CC,int,NULL,,,Yes,
WG_KELLEYBLUEBOOK_RESPONSE,STROKE,int,NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,CATEGORY,nvarchar(30),NULL,,,,
WG_KELLEYBLUEBOOK_RESPONSE,S_GENERIC_BODY_STYLE,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,LNUM,nchar(20),NOT NULL,Yes,,,
WG_LOAN_EXCEPTIONS,DBID,nchar(5),NOT NULL,Yes,,,
WG_LOAN_EXCEPTIONS,ROWSERIALNO,int,NOT NULL,Yes,,Yes,
WG_LOAN_EXCEPTIONS,S_EXCEPTION_TYPE,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_EXCEPTION_STATUS,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_EXCEPTION_REASON,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,EXCEPTION_RATE,"decimal(16,6)",NULL,,,,
WG_LOAN_EXCEPTIONS,EXCEPTION_POINTS,"decimal(16,6)",NULL,,,,
WG_LOAN_EXCEPTIONS,EXCEPTION_REQUESTED_BY_CID,int,NULL,,,,
WG_LOAN_EXCEPTIONS,EXCEPTION_REQUESTED_DATE,datetime,NULL,,,,
WG_LOAN_EXCEPTIONS,EXCEPTION_REQUEST_NOTE,nvarchar(254),NULL,,,,
WG_LOAN_EXCEPTIONS,EXCEPTION_REFERENCE_ID,nvarchar(20),NULL,,,,
WG_LOAN_EXCEPTIONS,WORKFLOW_PROCESS_MODEL_ID,int,NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPROVER1_CMSTYPE,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,APPROVER1_CID,int,NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPROVER1_DECISION,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,APPROVER1_DECISION_DATE,datetime,NULL,,,,
WG_LOAN_EXCEPTIONS,APPROVER1_NOTE,nvarchar(254),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPROVER2_CMSTYPE,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,APPROVER2_CID,int,NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPROVER2_DECISION,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,APPROVER2_DECISION_DATE,datetime,NULL,,,,
WG_LOAN_EXCEPTIONS,APPROVER2_NOTE,nvarchar(254),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPROVER3_CMSTYPE,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,APPROVER3_CID,int,NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPROVER3_DECISION,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,APPROVER3_DECISION_DATE,datetime,NULL,,,,
WG_LOAN_EXCEPTIONS,APPROVER3_NOTE,nvarchar(254),NULL,,,,
WG_LOAN_EXCEPTIONS,S_CANNED_REASON,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,EXC_REQ_DISC_PCT,"decimal(18,6)",NULL,,,,
WG_LOAN_EXCEPTIONS,EXC_REQ_RATE_PCT,"decimal(18,6)",NULL,,,,
WG_LOAN_EXCEPTIONS,EXC_REQ_MARGIN_PCT,"decimal(18,6)",NULL,,,,
WG_LOAN_EXCEPTIONS,S_EXCEPTION_CATEGORY,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR1_EXC_REASON1,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR2_EXC_REASON1,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR3_EXC_REASON1,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR1_EXC_REASON2,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR2_EXC_REASON2,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR3_EXC_REASON2,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR1_EXC_REASON3,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR2_EXC_REASON3,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR3_EXC_REASON3,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR1_DEC_REASON,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR2_DEC_REASON,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR3_DEC_REASON,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR1_DEC_REASON1,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR1_DEC_REASON2,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR2_DEC_REASON1,nvarchar(8),NULL,,,,
WG_LOAN_EXCEPTIONS,S_APPR2_DEC_REASON2,nvarchar(8),NULL,,,,
