Entity Name,Table Name,Entity/Table Definition,Entity/Table Owner,Attribute Name,Column Name,Attribute/Column Definition,Domain,Column Datatype,Column Null Option,Primary Key
GF_TS_LMS_LEAD_EMAIL,GF_TS_LMS_LEAD_EMAIL,,dbo,S_EMAILTYPE,S_EMAILTYPE,,,nvarchar(8),NULL,No
GF_TS_LMS_LEAD_EMAIL,GF_TS_LMS_LEAD_EMAIL,,dbo,EMAILADDR,EMAILADDR,,,nvarchar(128),NULL,No
GF_TS_PNP_RATECODE,GF_TS_PNP_RATECODE,,dbo,USEKEY,USEKEY,,,nvarchar(10),NOT NULL,Yes
GF_TS_PNP_RATECODE,GF_TS_PNP_RATECODE,,dbo,CURRENTCODE,CURRENTCODE,,,nchar(1),NOT NULL,Yes
GF_TS_PNP_RATECODE,GF_TS_PNP_RATECODE,,dbo,RATECODE,RATECODE,,,nvarchar(10),NOT NULL,Yes
GF_TS_PNP_RATECODE,GF_TS_PNP_RATECODE,,dbo,LOCKDATE,LOCKDATE,,,datetime,NOT NULL,No
GF_TS_PNP_RATECODE,GF_TS_PNP_RATECODE,,dbo,BEGINTIME,BEGINTIME,,,datetime,NOT NULL,No
GF_TS_PNP_RATECODE,GF_TS_PNP_RATECODE,,dbo,ENDTIME,ENDTIME,,,datetime,NULL,No
GF_TS_PNP_RATECODE,GF_TS_PNP_RATECODE,,dbo,RATEBLOB,RATEBLOB,,,image,NULL,No
GF_TS_PNP_RATECODE,GF_TS_PNP_RATECODE,,dbo,COUNTER,COUNTER,,,int,NOT NULL,Yes
GF_TS_PNP_RATECODE,GF_TS_PNP_RATECODE,,dbo,PRICING_CHANNEL,PRICING_CHANNEL,,,nvarchar(8),NULL,No
GF_TS_PNP_ADJ_SHEET_TXT,GF_TS_PNP_ADJ_SHEET_TXT,,dbo,PS_VCODE,PS_VCODE,,,nchar(20),NOT NULL,Yes
GF_TS_PNP_ADJ_SHEET_TXT,GF_TS_PNP_ADJ_SHEET_TXT,,dbo,PS_HEADER_DBID,PS_HEADER_DBID,,,nchar(5),NULL,No
GF_TS_PNP_ADJ_SHEET_TXT,GF_TS_PNP_ADJ_SHEET_TXT,,dbo,PS_HEADER_SN,PS_HEADER_SN,,,int,NULL,No
GF_TS_PNP_ADJ_SHEET_TXT,GF_TS_PNP_ADJ_SHEET_TXT,,dbo,PS_BODY_DBID,PS_BODY_DBID,,,nchar(5),NULL,No
GF_TS_PNP_ADJ_SHEET_TXT,GF_TS_PNP_ADJ_SHEET_TXT,,dbo,PS_BODY_SN,PS_BODY_SN,,,int,NULL,No
GF_TS_PNP_ADJ_SHEET_TXT,GF_TS_PNP_ADJ_SHEET_TXT,,dbo,PS_FOOTER_DBID,PS_FOOTER_DBID,,,nchar(5),NULL,No
GF_TS_PNP_ADJ_SHEET_TXT,GF_TS_PNP_ADJ_SHEET_TXT,,dbo,PS_FOOTER_SN,PS_FOOTER_SN,,,int,NULL,No
GF_TLR_CREDIT_REPORT_PRICE,GF_TLR_CREDIT_REPORT_PRICE,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLR_CREDIT_REPORT_PRICE,GF_TLR_CREDIT_REPORT_PRICE,,dbo,RESPONSEID,RESPONSEID,,,int,NOT NULL,Yes
GF_TLR_CREDIT_REPORT_PRICE,GF_TLR_CREDIT_REPORT_PRICE,,dbo,CREDITRESPONSEID,CREDITRESPONSEID,,,int,NOT NULL,Yes
GF_TLR_CREDIT_REPORT_PRICE,GF_TLR_CREDIT_REPORT_PRICE,,dbo,PRICEID,PRICEID,,,int,NOT NULL,Yes
GF_TLR_CREDIT_REPORT_PRICE,GF_TLR_CREDIT_REPORT_PRICE,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLR_CREDIT_REPORT_PRICE,GF_TLR_CREDIT_REPORT_PRICE,,dbo,AMOUNT,AMOUNT,,,"decimal(18,3)",NULL,No
GF_TLR_CREDIT_REPORT_PRICE,GF_TLR_CREDIT_REPORT_PRICE,,dbo,TYPE,TYPE,,,nvarchar(8),NULL,No
GF_TLR_CREDIT_REPORT_PRICE,GF_TLR_CREDIT_REPORT_PRICE,,dbo,TYPE_OTHER,TYPE_OTHER,,,nvarchar(35),NULL,No
GF_TLR_CREDITCARD_RES,GF_TLR_CREDITCARD_RES,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLR_CREDITCARD_RES,GF_TLR_CREDITCARD_RES,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLR_CREDITCARD_RES,GF_TLR_CREDITCARD_RES,,dbo,REQUESTID,REQUESTID,,,int,NOT NULL,Yes
GF_TLR_CREDITCARD_RES,GF_TLR_CREDITCARD_RES,,dbo,CC_REQUESTID,CC_REQUESTID,,,int,NOT NULL,Yes
GF_TLR_CREDITCARD_RES,GF_TLR_CREDITCARD_RES,,dbo,CHARGEBACK,CHARGEBACK,,,nchar(1),NULL,No
GF_TLR_CREDITCARD_RES,GF_TLR_CREDITCARD_RES,,dbo,REFERENCE_NUM,REFERENCE_NUM,,,nvarchar(25),NULL,No
GF_TLR_CREDITCARD_RES,GF_TLR_CREDITCARD_RES,,dbo,APPROVAL_CODE,APPROVAL_CODE,,,nvarchar(6),NULL,No
GF_TLR_CREDITCARD_RES,GF_TLR_CREDITCARD_RES,,dbo,APPROVAL_MSG,APPROVAL_MSG,,,nvarchar(255),NULL,No
GF_TLR_CREDITCARD_RES,GF_TLR_CREDITCARD_RES,,dbo,DESCRIPTION,DESCRIPTION,,,nvarchar(255),NULL,No
GF_TLR_CREDITCARD_RES,GF_TLR_CREDITCARD_RES,,dbo,INVOICE,INVOICE,,,nvarchar(50),NULL,No
GF_TLR_CREDITCARD_RES,GF_TLR_CREDITCARD_RES,,dbo,CSCRESPONSE,CSCRESPONSE,,,nvarchar(255),NULL,No
GF_TLR_CREDITCARD_RES,GF_TLR_CREDITCARD_RES,,dbo,TRANSACTION_AMT,TRANSACTION_AMT,,,"decimal(18,3)",NULL,No
GF_TLR_CREDITCARD_RES,GF_TLR_CREDITCARD_RES,,dbo,AVSRESPONSE,AVSRESPONSE,,,nvarchar(255),NULL,No
GF_TLR_CREDITCARD_RES,GF_TLR_CREDITCARD_RES,,dbo,ISREFUND,ISREFUND,,,nchar(1),NULL,No
GF_TLR_CREDITCARD_RES,GF_TLR_CREDITCARD_RES,,dbo,REFUND_REF_NUM,REFUND_REF_NUM,,,nvarchar(25),NULL,No
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,REQUESTID,REQUESTID,,,int,NOT NULL,Yes
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,CID_USER,CID_USER,,,int,NOT NULL,No
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,REQ_DTSTAMP,REQ_DTSTAMP,,,datetime,NOT NULL,No
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,IMAGE_ID,IMAGE_ID,,,nvarchar(100),NULL,No
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,STATUS,STATUS,,,nchar(1),NULL,No
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,REQUEST_TYPE,REQUEST_TYPE,,,nvarchar(20),NULL,No
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,APPR_SELECTION,APPR_SELECTION,,,int,NULL,No
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,CID_APPRAISAL_COMPANY,CID_APPRAISAL_COMPANY,,,int,NULL,No
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,CID_APPRAISER,CID_APPRAISER,,,int,NULL,No
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,APPRAISER_TYPE,APPRAISER_TYPE,,,nvarchar(30),NULL,No
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,APPR_LIC_NUM,APPR_LIC_NUM,,,nvarchar(21),NULL,No
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,APPRAISED_VALUE,APPRAISED_VALUE,,,"decimal(18,3)",NULL,No
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,APPR_REC_DATE,APPR_REC_DATE,,,datetime,NULL,No
GF_TLR_FHA_APPRLOG_REQ,GF_TLR_FHA_APPRLOG_REQ,,dbo,APPR_EFF_DATE,APPR_EFF_DATE,,,datetime,NULL,No
GF_TLR_FA_INC_VERIF_RESP,GF_TLR_FA_INC_VERIF_RESP,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLR_FA_INC_VERIF_RESP,GF_TLR_FA_INC_VERIF_RESP,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLR_FA_INC_VERIF_RESP,GF_TLR_FA_INC_VERIF_RESP,,dbo,RESPONSEID,RESPONSEID,,,int,NOT NULL,Yes
GF_TLR_FA_INC_VERIF_RESP,GF_TLR_FA_INC_VERIF_RESP,,dbo,ORDER_ID,ORDER_ID,,,nvarchar(10),NULL,No
GF_TLR_FA_INC_VERIF_RESP,GF_TLR_FA_INC_VERIF_RESP,,dbo,IMAGE_ID,IMAGE_ID,,,nvarchar(100),NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,ORDER_ID,ORDER_ID,,,nvarchar(10),NOT NULL,Yes
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,CUSTOMER_ID,CUSTOMER_ID,,,nvarchar(15),NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,TAXPAYER_NAME,TAXPAYER_NAME,,,nvarchar(40),NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,TAXPAYER_SPOUSE,TAXPAYER_SPOUSE,,,nvarchar(40),NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,TRANSCRIPT_TYPE,TRANSCRIPT_TYPE,,,nvarchar(10),NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,TRANSCRIPT_NAME,TRANSCRIPT_NAME,,,nvarchar(10),NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,YEAR_1,YEAR_1,,,nvarchar(4),NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,YEAR_2,YEAR_2,,,nvarchar(4),NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,YEAR_3,YEAR_3,,,nvarchar(4),NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,YEAR_4,YEAR_4,,,nvarchar(4),NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,CREATE_TIME,CREATE_TIME,,,datetime,NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,SUBMIT_TIME,SUBMIT_TIME,,,datetime,NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,SENT_TIME,SENT_TIME,,,datetime,NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,RECEIVED_TIME,RECEIVED_TIME,,,datetime,NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,READ_TIME,READ_TIME,,,datetime,NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,TRANSCRIPTS_EXPECTED,TRANSCRIPTS_EXPECTED,,,int,NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,TRANSCRIPTS_RECEIVED,TRANSCRIPTS_RECEIVED,,,int,NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,COMPLETE_TIME,COMPLETE_TIME,,,datetime,NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,ALERT_DBID,ALERT_DBID,,,nchar(10),NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,ALERT_SERNO,ALERT_SERNO,,,int,NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,TRANSCRIPT_VENDOR,TRANSCRIPT_VENDOR,,,nvarchar(40),NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,TXPBNUM,TXPBNUM,,,int,NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,TXPEBNUM,TXPEBNUM,,,int,NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,E_SIGN,E_SIGN,,,nchar(1),NULL,No
GF_TLR_FA_INC_VERIF_ORDER,GF_TLR_FA_INC_VERIF_ORDER,,dbo,S_ESIGN_VEND,S_ESIGN_VEND,,,nvarchar(8),NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,BNUM,BNUM,,,smallint,NOT NULL,Yes
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,REQUESTID,REQUEST_ID,,,int,NOT NULL,Yes
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,RESPONSEID,RESPONSE_ID,,,int,NOT NULL,Yes
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_ID,EMPYE_ID,,,int,NOT NULL,Yes
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_SSN,EMPYE_SSN,,,nvarchar(11),NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_ALT_ID,EMPYE_ALT_ID,,,nvarchar(11),NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_FNAME,EMPYE_FNAME,,,nvarchar(50),NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_MNAME,EMPYE_MNAME,,,nvarchar(30),NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_LNAME,EMPYE_LNAME,,,nvarchar(30),NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_POS,EMPYE_POS,,,nvarchar(35),NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_DIV_CODE,EMPYE_DIV_CODE,,,nvarchar(35),NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_STATUS_CODE,EMPYE_STATUS_CODE,,,nvarchar(35),NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_STATUS_MSG,EMPYE_STATUS_MSG,,,nvarchar(35),NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_INFO_EFF_DATE,EMPYE_INFO_EFF_DATE,,,datetime,NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_RECENT_HIRE_DATE,EMPYE_RECENT_HIRE_DATE,,,datetime,NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_ORIGINAL_DATE,EMPYE_ORIGINAL_DATE,,,datetime,NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_TOTAL_SERVICE,EMPYE_TOTAL_SERVICE,,,int,NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_TER_DATE,EMPYE_TER_DATE,,,datetime,NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_TER_CODE,EMPYE_TER_CODE,,,nvarchar(35),NULL,No
GF_TLR_EQ_RESP_EMPYE,GF_TLR_EQ_RESP_EMPYE,,dbo,EMPYE_TER_MSG,EMPYE_TER_MSG,,,nvarchar(35),NULL,No
GF_TLR_FHA_CASERSSTR_REQ,GF_TLR_FHA_CASERSSTR_REQ,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLR_FHA_CASERSSTR_REQ,GF_TLR_FHA_CASERSSTR_REQ,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLR_FHA_CASERSSTR_REQ,GF_TLR_FHA_CASERSSTR_REQ,,dbo,REQUESTID,REQUESTID,,,int,NOT NULL,Yes
GF_TLR_FHA_CASERSSTR_REQ,GF_TLR_FHA_CASERSSTR_REQ,,dbo,CID_USER,CID_USER,,,int,NOT NULL,No
GF_TLR_FHA_CASERSSTR_REQ,GF_TLR_FHA_CASERSSTR_REQ,,dbo,REQ_DTSTAMP,REQ_DTSTAMP,,,datetime,NOT NULL,No
GF_TLR_FHA_CASERSSTR_REQ,GF_TLR_FHA_CASERSSTR_REQ,,dbo,IMAGE_ID,IMAGE_ID,,,nvarchar(100),NULL,No
GF_TLR_FHA_CASERSSTR_REQ,GF_TLR_FHA_CASERSSTR_REQ,,dbo,STATUS,STATUS,,,nchar(1),NULL,No
GF_TLR_HOPE_PREV_LIEN,GF_TLR_HOPE_PREV_LIEN,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLR_HOPE_PREV_LIEN,GF_TLR_HOPE_PREV_LIEN,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLR_HOPE_PREV_LIEN,GF_TLR_HOPE_PREV_LIEN,,dbo,ROWSERIALNO,ROWSERIALNO,,,int,NOT NULL,Yes
GF_TLR_HOPE_PREV_LIEN,GF_TLR_HOPE_PREV_LIEN,,dbo,UNPAID_BALANCE,UNPAID_BALANCE,,,"decimal(18,3)",NULL,No
GF_TLR_HOPE_PREV_LIEN,GF_TLR_HOPE_PREV_LIEN,,dbo,ACCRUED_INTEREST,ACCRUED_INTEREST,,,"decimal(18,3)",NULL,No
GF_TLR_HOPE_PREV_LIEN,GF_TLR_HOPE_PREV_LIEN,,dbo,TOTAL_DUE,TOTAL_DUE,,,"decimal(18,3)",NULL,No
GF_TLR_HOPE_PREV_LIEN,GF_TLR_HOPE_PREV_LIEN,,dbo,WRITE_OFF_AMT,WRITE_OFF_AMT,,,"decimal(18,3)",NULL,No
GF_TLR_HOPE_PREV_LIEN,GF_TLR_HOPE_PREV_LIEN,,dbo,EMPLOYER_EIN,EMPLOYER_EIN,,,nvarchar(50),NULL,No
GF_TLR_HOPE_PREV_LIEN,GF_TLR_HOPE_PREV_LIEN,,dbo,CURRENT_IND,CURRENT_IND,,,nchar(1),NULL,No
GF_TLR_HOPE_PREV_LIEN,GF_TLR_HOPE_PREV_LIEN,,dbo,S_MORT_PROVIDER_TYPE,S_MORT_PROVIDER_TYPE,,,nvarchar(8),NULL,No
GF_TLR_HOPE_PREV_LIEN,GF_TLR_HOPE_PREV_LIEN,,dbo,S_LOAN_PRODUCT_TYPE,S_LOAN_PRODUCT_TYPE,,,nvarchar(8),NULL,No
GF_TLR_HOPE_PREV_LIEN,GF_TLR_HOPE_PREV_LIEN,,dbo,S_SHARED_APPR,S_SHARED_APPR,,,nvarchar(8),NULL,No
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,TRANS_COUNTER,TRANS_COUNTER,,,int,NOT NULL,Yes
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,TRANS_DBID,TRANS_DBID,,,nchar(5),NOT NULL,Yes
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,SOURCE_XREF,SOURCE_XREF,,,nvarchar(80),NULL,No
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,MODIFIED_DATE,MODIFIED_DATE,,,datetime,NULL,No
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,MODIFIED_USER,MODIFIED_USER,,,nvarchar(30),NULL,No
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,DESCRIPT,DESCRIPT,,,nvarchar(255),NULL,No
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,AMOUNT,AMOUNT,,,"decimal(16,6)",NULL,No
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,OMIT_FROM_FUNDING,OMIT_FROM_FUNDING,,,nchar(1),NULL,No
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,ACTION_TO_TAKE,ACTION_TO_TAKE,,,nvarchar(15),NULL,No
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,ITEM_STATUS,ITEM_STATUS,,,nvarchar(15),NULL,No
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,GL_TRANS_CODE,GL_TRANS_CODE,,,nvarchar(3),NULL,No
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,BATCHID,BATCHID,,,int,NULL,No
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,SOURCE_DISPLAY,SOURCE_DISPLAY,,,nvarchar(40),NULL,No
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,SRC_FLDNAME,SRC_FLDNAME,,,nvarchar(40),NULL,No
GF_TLR_FUNDITEM,GF_TLR_FUNDITEM,,dbo,SRC_CODE,SRC_CODE,,,nvarchar(8),NULL,No
GF_TLR_FRAUD_RESP,GF_TLR_FRAUD_RESP,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLR_FRAUD_RESP,GF_TLR_FRAUD_RESP,,dbo,RESPONSEID,RESPONSEID,,,int,NOT NULL,Yes
GF_TLR_FRAUD_RESP,GF_TLR_FRAUD_RESP,,dbo,FRAUDRESPONSEID,FRAUDRESPONSEID,,,int,NOT NULL,Yes
GF_TLR_FRAUD_RESP,GF_TLR_FRAUD_RESP,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLR_FRAUD_RESP,GF_TLR_FRAUD_RESP,,dbo,RESPONSE_DATE,RESPONSE_DATE,,,datetime,NULL,No
GF_TLR_FRAUD_GUARD_REQ,GF_TLR_FRAUD_GUARD_REQ,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLR_FRAUD_GUARD_REQ,GF_TLR_FRAUD_GUARD_REQ,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLR_FRAUD_GUARD_REQ,GF_TLR_FRAUD_GUARD_REQ,,dbo,REQUESTID,REQUESTID,,,int,NOT NULL,Yes
GF_TLR_FRAUD_GUARD_REQ,GF_TLR_FRAUD_GUARD_REQ,,dbo,TRANSACTION_ID,TRANSACTION_ID,,,nvarchar(100),NULL,No
GF_TLR_FRAUD_GUARD_REQ,GF_TLR_FRAUD_GUARD_REQ,,dbo,FRAUD_REQUEST_ID,FRAUD_REQUEST_ID,,,int,NULL,No
FAXTAGS,FAXTAGS,,dbo,TAGCONTEXT,TAGCONTEXT,,,nvarchar(20),NOT NULL,Yes
FAXTAGS,FAXTAGS,,dbo,TAGCOUNTER,TAGCOUNTER,,,int,NOT NULL,Yes
FAXTAGS,FAXTAGS,,dbo,TAGDBID,TAGDBID,,,nchar(5),NULL,No
FAXTAGS,FAXTAGS,,dbo,TAGSERIALNO,TAGSERIALNO,,,int,NULL,No
FAXTAGS,FAXTAGS,,dbo,SRCENV,SRCENV,,,nvarchar(5),NULL,No
FAXTAGS,FAXTAGS,,dbo,REC_CUSTOM,REC_CUSTOM,,,nchar(1),NULL,No
FAXTAGS,FAXTAGS,,dbo,CREATE_DATE,CREATE_DATE,,,datetime,NULL,No
FAXTAGS,FAXTAGS,,dbo,MODIFY_DATE,MODIFY_DATE,,,datetime,NULL,No
FADDR,FADDR,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
FADDR,FADDR,,dbo,SELCNT,SELCNT,,,int,NOT NULL,Yes
FADDR,FADDR,,dbo,FADDR1,FADDR1,,,nvarchar(35),NULL,No
FADDR,FADDR,,dbo,FADDR2,FADDR2,,,nvarchar(35),NULL,No
FADDR,FADDR,,dbo,FCITY,FCITY,,,nvarchar(25),NULL,No
FADDR,FADDR,,dbo,FSTATE,FSTATE,,,nchar(2),NULL,No
FADDR,FADDR,,dbo,FCNTY,FCNTY,,,nvarchar(35),NULL,No
FADDR,FADDR,,dbo,FZIP,FZIP,,,nvarchar(10),NULL,No
EIS_MTM_PRICINGDATA,EIS_MTM_PRICINGDATA,,dbo,S_PROD,S_PROD,,,nvarchar(8),NOT NULL,Yes
EIS_MTM_PRICINGDATA,EIS_MTM_PRICINGDATA,,dbo,INTRATE,INTRATE,,,"decimal(16,6)",NOT NULL,Yes
EIS_MTM_PRICINGDATA,EIS_MTM_PRICINGDATA,,dbo,PRODUCT,PRODUCT,,,nvarchar(20),NULL,No
EIS_MTM_PRICINGDATA,EIS_MTM_PRICINGDATA,,dbo,PRICE_MO0,PRICE_MO0,,,"decimal(16,6)",NULL,No
EIS_MTM_PRICINGDATA,EIS_MTM_PRICINGDATA,,dbo,PRICE_MO1,PRICE_MO1,,,"decimal(16,6)",NULL,No
EIS_MTM_PRICINGDATA,EIS_MTM_PRICINGDATA,,dbo,PRICE_MO2,PRICE_MO2,,,"decimal(16,6)",NULL,No
EIS_MTM_PRICINGDATA,EIS_MTM_PRICINGDATA,,dbo,PRICE_MO3,PRICE_MO3,,,"decimal(16,6)",NULL,No
